DateTime,#1     Inflow Rate (cms),#1     Inflow Temp (*C),#2     Inflow Rate (cms),#2     Inflow Temp (*C),#3     Inflow Rate (cms),#3     Inflow Temp (*C),#4     Inflow Rate (cms),#4     Inflow Temp (*C),#5     Inflow Rate (cms),#5     Inflow Temp (*C),#6     Inflow Rate (cms),#6     Inflow Temp (*C),#7     Inflow Rate (cms),#7     Inflow Temp (*C),#8     Inflow Rate (cms),#8     Inflow Temp (*C),#9     Inflow Rate (cms),#9     Inflow Temp (*C),#10     Inflow Rate (cms),#10     Inflow Temp (*C),#11     Inflow Rate (cms),#11     Inflow Temp (*C),#12     Inflow Rate (cms),#12     Inflow Temp (*C)
08/01/2013 17:00,0.0432,18.655,0.0432,19.835,0.0324,21.015,0.1404,22.195,0.11664,23.375,0.0216,23.825,0.1296,24.275,0.68256,24.675,0.0432,25.075,0.0216,25.475,0.0216,25.875,0.0216,26.275
08/01/2013 18:00,0.0432,18.464,0.0432,19.644,0.0324,20.824,0.1404,22.004,0.11664,23.184,0.0216,23.634,0.1296,24.084,0.68256,24.484,0.0432,24.884,0.0216,25.284,0.0216,25.684,0.0216,26.084
08/01/2013 19:00,0.0432,18.274,0.0432,19.454,0.0324,20.634,0.1404,21.814,0.11664,22.994,0.0216,23.444,0.1296,23.894,0.68256,24.294,0.0432,24.694,0.0216,25.094,0.0216,25.494,0.0216,25.894
08/01/2013 20:00,0.0432,17.893,0.0432,19.073,0.0324,20.253,0.1404,21.433,0.11664,22.613,0.0216,23.063,0.1296,23.513,0.68256,23.913,0.0432,24.313,0.0216,24.713,0.0216,25.113,0.0216,25.513
08/01/2013 21:00,0.0432,17.607,0.0432,18.787,0.0324,19.967,0.1404,21.147,0.11664,22.327,0.0216,22.777,0.1296,23.227,0.68256,23.627,0.0432,24.027,0.0216,24.427,0.0216,24.827,0.0216,25.227
08/01/2013 22:00,0.043,17.226,0.043,18.406,0.03225,19.586,0.13975,20.766,0.1161,21.946,0.0215,22.396,0.129,22.846,0.6794,23.246,0.043,23.646,0.0215,24.046,0.0215,24.446,0.0215,24.846
08/01/2013 23:00,0.043,16.749,0.043,17.929,0.03225,19.109,0.13975,20.289,0.1161,21.469,0.0215,21.919,0.129,22.369,0.6794,22.769,0.043,23.169,0.0215,23.569,0.0215,23.969,0.0215,24.369
08/02/2013 0:00,0.043,16.462,0.043,17.642,0.03225,18.822,0.13975,20.002,0.1161,21.182,0.0215,21.632,0.129,22.082,0.6794,22.482,0.043,22.882,0.0215,23.282,0.0215,23.682,0.0215,24.082
08/02/2013 1:00,0.043,16.08,0.043,17.26,0.03225,18.44,0.13975,19.62,0.1161,20.8,0.0215,21.25,0.129,21.7,0.6794,22.1,0.043,22.5,0.0215,22.9,0.0215,23.3,0.0215,23.7
08/02/2013 2:00,0.043,15.793,0.043,16.973,0.03225,18.153,0.13975,19.333,0.1161,20.513,0.0215,20.963,0.129,21.413,0.6794,21.813,0.043,22.213,0.0215,22.613,0.0215,23.013,0.0215,23.413
08/02/2013 3:00,0.0428,15.505,0.0428,16.685,0.0321,17.865,0.1391,19.045,0.11556,20.225,0.0214,20.675,0.1284,21.125,0.67624,21.525,0.0428,21.925,0.0214,22.325,0.0214,22.725,0.0214,23.125
08/02/2013 4:00,0.0428,15.218,0.0428,16.398,0.0321,17.578,0.1391,18.758,0.11556,19.938,0.0214,20.388,0.1284,20.838,0.67624,21.238,0.0428,21.638,0.0214,22.038,0.0214,22.438,0.0214,22.838
08/02/2013 5:00,0.0428,15.026,0.0428,16.206,0.0321,17.386,0.1391,18.566,0.11556,19.746,0.0214,20.196,0.1284,20.646,0.67624,21.046,0.0428,21.446,0.0214,21.846,0.0214,22.246,0.0214,22.646
08/02/2013 6:00,0.0428,14.93,0.0428,16.11,0.0321,17.29,0.1391,18.47,0.11556,19.65,0.0214,20.1,0.1284,20.55,0.67624,20.95,0.0428,21.35,0.0214,21.75,0.0214,22.15,0.0214,22.55
08/02/2013 7:00,0.0428,14.93,0.0428,16.11,0.0321,17.29,0.1391,18.47,0.11556,19.65,0.0214,20.1,0.1284,20.55,0.67624,20.95,0.0428,21.35,0.0214,21.75,0.0214,22.15,0.0214,22.55
08/02/2013 8:00,0.0428,15.122,0.0428,16.302,0.0321,17.482,0.1391,18.662,0.11556,19.842,0.0214,20.292,0.1284,20.742,0.67624,21.142,0.0428,21.542,0.0214,21.942,0.0214,22.342,0.0214,22.742
08/02/2013 9:00,0.0428,15.505,0.0428,16.685,0.0321,17.865,0.1391,19.045,0.11556,20.225,0.0214,20.675,0.1284,21.125,0.67624,21.525,0.0428,21.925,0.0214,22.325,0.0214,22.725,0.0214,23.125
08/02/2013 10:00,0.0426,16.08,0.0426,17.26,0.03195,18.44,0.13845,19.62,0.11502,20.8,0.0213,21.25,0.1278,21.7,0.67308,22.1,0.0426,22.5,0.0213,22.9,0.0213,23.3,0.0213,23.7
08/02/2013 11:00,0.0426,16.844,0.0426,18.024,0.03195,19.204,0.13845,20.384,0.11502,21.564,0.0213,22.014,0.1278,22.464,0.67308,22.864,0.0426,23.264,0.0213,23.664,0.0213,24.064,0.0213,24.464
08/02/2013 12:00,0.0426,17.703,0.0426,18.883,0.03195,20.063,0.13845,21.243,0.11502,22.423,0.0213,22.873,0.1278,23.323,0.67308,23.723,0.0426,24.123,0.0213,24.523,0.0213,24.923,0.0213,25.323
08/02/2013 13:00,0.0426,18.179,0.0426,19.359,0.03195,20.539,0.13845,21.719,0.11502,22.899,0.0213,23.349,0.1278,23.799,0.67308,24.199,0.0426,24.599,0.0213,24.999,0.0213,25.399,0.0213,25.799
08/02/2013 14:00,0.0424,18.655,0.0424,19.835,0.0318,21.015,0.1378,22.195,0.11448,23.375,0.0212,23.825,0.1272,24.275,0.66992,24.675,0.0424,25.075,0.0212,25.475,0.0212,25.875,0.0212,26.275
08/02/2013 15:00,0.0424,19.225,0.0424,20.405,0.0318,21.585,0.1378,22.765,0.11448,23.945,0.0212,24.395,0.1272,24.845,0.66992,25.245,0.0424,25.645,0.0212,26.045,0.0212,26.445,0.0212,26.845
08/02/2013 16:00,0.0424,20.081,0.0424,21.261,0.0318,22.441,0.1378,23.621,0.11448,24.801,0.0212,25.251,0.1272,25.701,0.66992,26.101,0.0424,26.501,0.0212,26.901,0.0212,27.301,0.0212,27.701
08/02/2013 17:00,0.0424,19.891,0.0424,21.071,0.0318,22.251,0.1378,23.431,0.11448,24.611,0.0212,25.061,0.1272,25.511,0.66992,25.911,0.0424,26.311,0.0212,26.711,0.0212,27.111,0.0212,27.511
08/02/2013 18:00,0.0422,19.511,0.0422,20.691,0.03165,21.871,0.13715,23.051,0.11394,24.231,0.0211,24.681,0.1266,25.131,0.66676,25.531,0.0422,25.931,0.0211,26.331,0.0211,26.731,0.0211,27.131
08/02/2013 19:00,0.0422,19.225,0.0422,20.405,0.03165,21.585,0.13715,22.765,0.11394,23.945,0.0211,24.395,0.1266,24.845,0.66676,25.245,0.0422,25.645,0.0211,26.045,0.0211,26.445,0.0211,26.845
08/02/2013 20:00,0.0422,18.94,0.0422,20.12,0.03165,21.3,0.13715,22.48,0.11394,23.66,0.0211,24.11,0.1266,24.56,0.66676,24.96,0.0422,25.36,0.0211,25.76,0.0211,26.16,0.0211,26.56
08/02/2013 21:00,0.042,18.464,0.042,19.644,0.0315,20.824,0.1365,22.004,0.1134,23.184,0.021,23.634,0.126,24.084,0.6636,24.484,0.042,24.884,0.021,25.284,0.021,25.684,0.021,26.084
08/02/2013 22:00,0.042,18.179,0.042,19.359,0.0315,20.539,0.1365,21.719,0.1134,22.899,0.021,23.349,0.126,23.799,0.6636,24.199,0.042,24.599,0.021,24.999,0.021,25.399,0.021,25.799
08/02/2013 23:00,0.042,17.607,0.042,18.787,0.0315,19.967,0.1365,21.147,0.1134,22.327,0.021,22.777,0.126,23.227,0.6636,23.627,0.042,24.027,0.021,24.427,0.021,24.827,0.021,25.227
08/03/2013 0:00,0.042,17.226,0.042,18.406,0.0315,19.586,0.1365,20.766,0.1134,21.946,0.021,22.396,0.126,22.846,0.6636,23.246,0.042,23.646,0.021,24.046,0.021,24.446,0.021,24.846
08/03/2013 1:00,0.0418,16.94,0.0418,18.12,0.03135,19.3,0.13585,20.48,0.11286,21.66,0.0209,22.11,0.1254,22.56,0.66044,22.96,0.0418,23.36,0.0209,23.76,0.0209,24.16,0.0209,24.56
08/03/2013 2:00,0.0418,16.558,0.0418,17.738,0.03135,18.918,0.13585,20.098,0.11286,21.278,0.0209,21.728,0.1254,22.178,0.66044,22.578,0.0418,22.978,0.0209,23.378,0.0209,23.778,0.0209,24.178
08/03/2013 3:00,0.0418,16.462,0.0418,17.642,0.03135,18.822,0.13585,20.002,0.11286,21.182,0.0209,21.632,0.1254,22.082,0.66044,22.482,0.0418,22.882,0.0209,23.282,0.0209,23.682,0.0209,24.082
08/03/2013 4:00,0.0416,16.176,0.0416,17.356,0.0312,18.536,0.1352,19.716,0.11232,20.896,0.0208,21.346,0.1248,21.796,0.65728,22.196,0.0416,22.596,0.0208,22.996,0.0208,23.396,0.0208,23.796
08/03/2013 5:00,0.0416,15.984,0.0416,17.164,0.0312,18.344,0.1352,19.524,0.11232,20.704,0.0208,21.154,0.1248,21.604,0.65728,22.004,0.0416,22.404,0.0208,22.804,0.0208,23.204,0.0208,23.604
08/03/2013 6:00,0.0416,15.889,0.0416,17.069,0.0312,18.249,0.1352,19.429,0.11232,20.609,0.0208,21.059,0.1248,21.509,0.65728,21.909,0.0416,22.309,0.0208,22.709,0.0208,23.109,0.0208,23.509
08/03/2013 7:00,0.0414,15.889,0.0414,17.069,0.03105,18.249,0.13455,19.429,0.11178,20.609,0.0207,21.059,0.1242,21.509,0.65412,21.909,0.0414,22.309,0.0207,22.709,0.0207,23.109,0.0207,23.509
08/03/2013 8:00,0.0414,15.984,0.0414,17.164,0.03105,18.344,0.13455,19.524,0.11178,20.704,0.0207,21.154,0.1242,21.604,0.65412,22.004,0.0414,22.404,0.0207,22.804,0.0207,23.204,0.0207,23.604
08/03/2013 9:00,0.0414,16.94,0.0414,18.12,0.03105,19.3,0.13455,20.48,0.11178,21.66,0.0207,22.11,0.1242,22.56,0.65412,22.96,0.0414,23.36,0.0207,23.76,0.0207,24.16,0.0207,24.56
08/03/2013 10:00,0.0414,17.035,0.0414,18.215,0.03105,19.395,0.13455,20.575,0.11178,21.755,0.0207,22.205,0.1242,22.655,0.65412,23.055,0.0414,23.455,0.0207,23.855,0.0207,24.255,0.0207,24.655
08/03/2013 11:00,0.0412,17.798,0.0412,18.978,0.0309,20.158,0.1339,21.338,0.11124,22.518,0.0206,22.968,0.1236,23.418,0.65096,23.818,0.0412,24.218,0.0206,24.618,0.0206,25.018,0.0206,25.418
08/03/2013 12:00,0.0412,19.035,0.0412,20.215,0.0309,21.395,0.1339,22.575,0.11124,23.755,0.0206,24.205,0.1236,24.655,0.65096,25.055,0.0412,25.455,0.0206,25.855,0.0206,26.255,0.0206,26.655
08/03/2013 13:00,0.0412,19.511,0.0412,20.691,0.0309,21.871,0.1339,23.051,0.11124,24.231,0.0206,24.681,0.1236,25.131,0.65096,25.531,0.0412,25.931,0.0206,26.331,0.0206,26.731,0.0206,27.131
08/03/2013 14:00,0.041,19.416,0.041,20.596,0.03075,21.776,0.13325,22.956,0.1107,24.136,0.0205,24.586,0.123,25.036,0.6478,25.436,0.041,25.836,0.0205,26.236,0.0205,26.636,0.0205,27.036
08/03/2013 15:00,0.041,19.891,0.041,21.071,0.03075,22.251,0.13325,23.431,0.1107,24.611,0.0205,25.061,0.123,25.511,0.6478,25.911,0.041,26.311,0.0205,26.711,0.0205,27.111,0.0205,27.511
08/03/2013 16:00,0.041,20.081,0.041,21.261,0.03075,22.441,0.13325,23.621,0.1107,24.801,0.0205,25.251,0.123,25.701,0.6478,26.101,0.041,26.501,0.0205,26.901,0.0205,27.301,0.0205,27.701
08/03/2013 17:00,0.0408,20.367,0.0408,21.547,0.0306,22.727,0.1326,23.907,0.11016,25.087,0.0204,25.537,0.1224,25.987,0.64464,26.387,0.0408,26.787,0.0204,27.187,0.0204,27.587,0.0204,27.987
08/03/2013 18:00,0.0408,19.701,0.0408,20.881,0.0306,22.061,0.1326,23.241,0.11016,24.421,0.0204,24.871,0.1224,25.321,0.64464,25.721,0.0408,26.121,0.0204,26.521,0.0204,26.921,0.0204,27.321
08/03/2013 19:00,0.0408,19.511,0.0408,20.691,0.0306,21.871,0.1326,23.051,0.11016,24.231,0.0204,24.681,0.1224,25.131,0.64464,25.531,0.0408,25.931,0.0204,26.331,0.0204,26.731,0.0204,27.131
08/03/2013 20:00,0.0406,19.13,0.0406,20.31,0.03045,21.49,0.13195,22.67,0.10962,23.85,0.0203,24.3,0.1218,24.75,0.64148,25.15,0.0406,25.55,0.0203,25.95,0.0203,26.35,0.0203,26.75
08/03/2013 21:00,0.0406,18.655,0.0406,19.835,0.03045,21.015,0.13195,22.195,0.10962,23.375,0.0203,23.825,0.1218,24.275,0.64148,24.675,0.0406,25.075,0.0203,25.475,0.0203,25.875,0.0203,26.275
08/03/2013 22:00,0.0406,18.179,0.0406,19.359,0.03045,20.539,0.13195,21.719,0.10962,22.899,0.0203,23.349,0.1218,23.799,0.64148,24.199,0.0406,24.599,0.0203,24.999,0.0203,25.399,0.0203,25.799
08/03/2013 23:00,0.0404,17.703,0.0404,18.883,0.0303,20.063,0.1313,21.243,0.10908,22.423,0.0202,22.873,0.1212,23.323,0.63832,23.723,0.0404,24.123,0.0202,24.523,0.0202,24.923,0.0202,25.323
08/04/2013 0:00,0.0404,17.321,0.0404,18.501,0.0303,19.681,0.1313,20.861,0.10908,22.041,0.0202,22.491,0.1212,22.941,0.63832,23.341,0.0404,23.741,0.0202,24.141,0.0202,24.541,0.0202,24.941
08/04/2013 1:00,0.0404,16.94,0.0404,18.12,0.0303,19.3,0.1313,20.48,0.10908,21.66,0.0202,22.11,0.1212,22.56,0.63832,22.96,0.0404,23.36,0.0202,23.76,0.0202,24.16,0.0202,24.56
08/04/2013 2:00,0.0402,16.653,0.0402,17.833,0.03015,19.013,0.13065,20.193,0.10854,21.373,0.0201,21.823,0.1206,22.273,0.63516,22.673,0.0402,23.073,0.0201,23.473,0.0201,23.873,0.0201,24.273
08/04/2013 3:00,0.0402,16.367,0.0402,17.547,0.03015,18.727,0.13065,19.907,0.10854,21.087,0.0201,21.537,0.1206,21.987,0.63516,22.387,0.0402,22.787,0.0201,23.187,0.0201,23.587,0.0201,23.987
08/04/2013 4:00,0.0402,16.176,0.0402,17.356,0.03015,18.536,0.13065,19.716,0.10854,20.896,0.0201,21.346,0.1206,21.796,0.63516,22.196,0.0402,22.596,0.0201,22.996,0.0201,23.396,0.0201,23.796
08/04/2013 5:00,0.04,15.984,0.04,17.164,0.03,18.344,0.13,19.524,0.108,20.704,0.02,21.154,0.12,21.604,0.632,22.004,0.04,22.404,0.02,22.804,0.02,23.204,0.02,23.604
08/04/2013 6:00,0.04,15.984,0.04,17.164,0.03,18.344,0.13,19.524,0.108,20.704,0.02,21.154,0.12,21.604,0.632,22.004,0.04,22.404,0.02,22.804,0.02,23.204,0.02,23.604
08/04/2013 7:00,0.04,16.176,0.04,17.356,0.03,18.536,0.13,19.716,0.108,20.896,0.02,21.346,0.12,21.796,0.632,22.196,0.04,22.596,0.02,22.996,0.02,23.396,0.02,23.796
08/04/2013 8:00,0.0398,16.271,0.0398,17.451,0.02985,18.631,0.12935,19.811,0.10746,20.991,0.0199,21.441,0.1194,21.891,0.62884,22.291,0.0398,22.691,0.0199,23.091,0.0199,23.491,0.0199,23.891
08/04/2013 9:00,0.0398,16.844,0.0398,18.024,0.02985,19.204,0.12935,20.384,0.10746,21.564,0.0199,22.014,0.1194,22.464,0.62884,22.864,0.0398,23.264,0.0199,23.664,0.0199,24.064,0.0199,24.464
08/04/2013 10:00,0.0398,17.512,0.0398,18.692,0.02985,19.872,0.12935,21.052,0.10746,22.232,0.0199,22.682,0.1194,23.132,0.62884,23.532,0.0398,23.932,0.0199,24.332,0.0199,24.732,0.0199,25.132
08/04/2013 11:00,0.0396,18.274,0.0396,19.454,0.0297,20.634,0.1287,21.814,0.10692,22.994,0.0198,23.444,0.1188,23.894,0.62568,24.294,0.0396,24.694,0.0198,25.094,0.0198,25.494,0.0198,25.894
08/04/2013 12:00,0.0396,18.845,0.0396,20.025,0.0297,21.205,0.1287,22.385,0.10692,23.565,0.0198,24.015,0.1188,24.465,0.62568,24.865,0.0396,25.265,0.0198,25.665,0.0198,26.065,0.0198,26.465
08/04/2013 13:00,0.0406,19.606,0.0406,20.786,0.03045,21.966,0.13195,23.146,0.10962,24.326,0.0203,24.776,0.1218,25.226,0.64148,25.626,0.0406,26.026,0.0203,26.426,0.0203,26.826,0.0203,27.226
08/04/2013 14:00,0.0414,20.081,0.0414,21.261,0.03105,22.441,0.13455,23.621,0.11178,24.801,0.0207,25.251,0.1242,25.701,0.65412,26.101,0.0414,26.501,0.0207,26.901,0.0207,27.301,0.0207,27.701
08/04/2013 15:00,0.0424,20.367,0.0424,21.547,0.0318,22.727,0.1378,23.907,0.11448,25.087,0.0212,25.537,0.1272,25.987,0.66992,26.387,0.0424,26.787,0.0212,27.187,0.0212,27.587,0.0212,27.987
08/04/2013 16:00,0.0434,20.747,0.0434,21.927,0.03255,23.107,0.14105,24.287,0.11718,25.467,0.0217,25.917,0.1302,26.367,0.68572,26.767,0.0434,27.167,0.0217,27.567,0.0217,27.967,0.0217,28.367
08/04/2013 17:00,0.0444,20.652,0.0444,21.832,0.0333,23.012,0.1443,24.192,0.11988,25.372,0.0222,25.822,0.1332,26.272,0.70152,26.672,0.0444,27.072,0.0222,27.472,0.0222,27.872,0.0222,28.272
08/04/2013 18:00,0.0452,20.176,0.0452,21.356,0.0339,22.536,0.1469,23.716,0.12204,24.896,0.0226,25.346,0.1356,25.796,0.71416,26.196,0.0452,26.596,0.0226,26.996,0.0226,27.396,0.0226,27.796
08/04/2013 19:00,0.0462,20.081,0.0462,21.261,0.03465,22.441,0.15015,23.621,0.12474,24.801,0.0231,25.251,0.1386,25.701,0.72996,26.101,0.0462,26.501,0.0231,26.901,0.0231,27.301,0.0231,27.701
08/04/2013 20:00,0.0472,19.416,0.0472,20.596,0.0354,21.776,0.1534,22.956,0.12744,24.136,0.0236,24.586,0.1416,25.036,0.74576,25.436,0.0472,25.836,0.0236,26.236,0.0236,26.636,0.0236,27.036
08/04/2013 21:00,0.048,17.798,0.048,18.978,0.036,20.158,0.156,21.338,0.1296,22.518,0.024,22.968,0.144,23.418,0.7584,23.818,0.048,24.218,0.024,24.618,0.024,25.018,0.024,25.418
08/04/2013 22:00,0.049,17.035,0.049,18.215,0.03675,19.395,0.15925,20.575,0.1323,21.755,0.0245,22.205,0.147,22.655,0.7742,23.055,0.049,23.455,0.0245,23.855,0.0245,24.255,0.0245,24.655
08/04/2013 23:00,0.05,17.131,0.05,18.311,0.0375,19.491,0.1625,20.671,0.135,21.851,0.025,22.301,0.15,22.751,0.79,23.151,0.05,23.551,0.025,23.951,0.025,24.351,0.025,24.751
08/05/2013 0:00,0.051,16.844,0.051,18.024,0.03825,19.204,0.16575,20.384,0.1377,21.564,0.0255,22.014,0.153,22.464,0.8058,22.864,0.051,23.264,0.0255,23.664,0.0255,24.064,0.0255,24.464
08/05/2013 1:00,0.0518,16.749,0.0518,17.929,0.03885,19.109,0.16835,20.289,0.13986,21.469,0.0259,21.919,0.1554,22.369,0.81844,22.769,0.0518,23.169,0.0259,23.569,0.0259,23.969,0.0259,24.369
08/05/2013 2:00,0.0528,16.558,0.0528,17.738,0.0396,18.918,0.1716,20.098,0.14256,21.278,0.0264,21.728,0.1584,22.178,0.83424,22.578,0.0528,22.978,0.0264,23.378,0.0264,23.778,0.0264,24.178
08/05/2013 3:00,0.0538,16.271,0.0538,17.451,0.04035,18.631,0.17485,19.811,0.14526,20.991,0.0269,21.441,0.1614,21.891,0.85004,22.291,0.0538,22.691,0.0269,23.091,0.0269,23.491,0.0269,23.891
08/05/2013 4:00,0.0546,16.08,0.0546,17.26,0.04095,18.44,0.17745,19.62,0.14742,20.8,0.0273,21.25,0.1638,21.7,0.86268,22.1,0.0546,22.5,0.0273,22.9,0.0273,23.3,0.0273,23.7
08/05/2013 5:00,0.0556,15.889,0.0556,17.069,0.0417,18.249,0.1807,19.429,0.15012,20.609,0.0278,21.059,0.1668,21.509,0.87848,21.909,0.0556,22.309,0.0278,22.709,0.0278,23.109,0.0278,23.509
08/05/2013 6:00,0.0566,15.697,0.0566,16.877,0.04245,18.057,0.18395,19.237,0.15282,20.417,0.0283,20.867,0.1698,21.317,0.89428,21.717,0.0566,22.117,0.0283,22.517,0.0283,22.917,0.0283,23.317
08/05/2013 7:00,0.0574,15.697,0.0574,16.877,0.04305,18.057,0.18655,19.237,0.15498,20.417,0.0287,20.867,0.1722,21.317,0.90692,21.717,0.0574,22.117,0.0287,22.517,0.0287,22.917,0.0287,23.317
08/05/2013 8:00,0.0584,15.793,0.0584,16.973,0.0438,18.153,0.1898,19.333,0.15768,20.513,0.0292,20.963,0.1752,21.413,0.92272,21.813,0.0584,22.213,0.0292,22.613,0.0292,23.013,0.0292,23.413
08/05/2013 9:00,0.0594,15.984,0.0594,17.164,0.04455,18.344,0.19305,19.524,0.16038,20.704,0.0297,21.154,0.1782,21.604,0.93852,22.004,0.0594,22.404,0.0297,22.804,0.0297,23.204,0.0297,23.604
08/05/2013 10:00,0.0604,16.558,0.0604,17.738,0.0453,18.918,0.1963,20.098,0.16308,21.278,0.0302,21.728,0.1812,22.178,0.95432,22.578,0.0604,22.978,0.0302,23.378,0.0302,23.778,0.0302,24.178
08/05/2013 11:00,0.0612,17.131,0.0612,18.311,0.0459,19.491,0.1989,20.671,0.16524,21.851,0.0306,22.301,0.1836,22.751,0.96696,23.151,0.0612,23.551,0.0306,23.951,0.0306,24.351,0.0306,24.751
08/05/2013 12:00,0.0622,17.798,0.0622,18.978,0.04665,20.158,0.20215,21.338,0.16794,22.518,0.0311,22.968,0.1866,23.418,0.98276,23.818,0.0622,24.218,0.0311,24.618,0.0311,25.018,0.0311,25.418
08/05/2013 13:00,0.062,18.274,0.062,19.454,0.0465,20.634,0.2015,21.814,0.1674,22.994,0.031,23.444,0.186,23.894,0.9796,24.294,0.062,24.694,0.031,25.094,0.031,25.494,0.031,25.894
08/05/2013 14:00,0.062,18.655,0.062,19.835,0.0465,21.015,0.2015,22.195,0.1674,23.375,0.031,23.825,0.186,24.275,0.9796,24.675,0.062,25.075,0.031,25.475,0.031,25.875,0.031,26.275
08/05/2013 15:00,0.0618,19.035,0.0618,20.215,0.04635,21.395,0.20085,22.575,0.16686,23.755,0.0309,24.205,0.1854,24.655,0.97644,25.055,0.0618,25.455,0.0309,25.855,0.0309,26.255,0.0309,26.655
08/05/2013 16:00,0.0618,19.416,0.0618,20.596,0.04635,21.776,0.20085,22.956,0.16686,24.136,0.0309,24.586,0.1854,25.036,0.97644,25.436,0.0618,25.836,0.0309,26.236,0.0309,26.636,0.0309,27.036
08/05/2013 17:00,0.0616,19.511,0.0616,20.691,0.0462,21.871,0.2002,23.051,0.16632,24.231,0.0308,24.681,0.1848,25.131,0.97328,25.531,0.0616,25.931,0.0308,26.331,0.0308,26.731,0.0308,27.131
08/05/2013 18:00,0.0614,19.416,0.0614,20.596,0.04605,21.776,0.19955,22.956,0.16578,24.136,0.0307,24.586,0.1842,25.036,0.97012,25.436,0.0614,25.836,0.0307,26.236,0.0307,26.636,0.0307,27.036
08/05/2013 19:00,0.0614,19.225,0.0614,20.405,0.04605,21.585,0.19955,22.765,0.16578,23.945,0.0307,24.395,0.1842,24.845,0.97012,25.245,0.0614,25.645,0.0307,26.045,0.0307,26.445,0.0307,26.845
08/05/2013 20:00,0.0612,18.94,0.0612,20.12,0.0459,21.3,0.1989,22.48,0.16524,23.66,0.0306,24.11,0.1836,24.56,0.96696,24.96,0.0612,25.36,0.0306,25.76,0.0306,26.16,0.0306,26.56
08/05/2013 21:00,0.0612,18.655,0.0612,19.835,0.0459,21.015,0.1989,22.195,0.16524,23.375,0.0306,23.825,0.1836,24.275,0.96696,24.675,0.0612,25.075,0.0306,25.475,0.0306,25.875,0.0306,26.275
08/05/2013 22:00,0.061,18.179,0.061,19.359,0.04575,20.539,0.19825,21.719,0.1647,22.899,0.0305,23.349,0.183,23.799,0.9638,24.199,0.061,24.599,0.0305,24.999,0.0305,25.399,0.0305,25.799
08/05/2013 23:00,0.061,17.893,0.061,19.073,0.04575,20.253,0.19825,21.433,0.1647,22.613,0.0305,23.063,0.183,23.513,0.9638,23.913,0.061,24.313,0.0305,24.713,0.0305,25.113,0.0305,25.513
08/06/2013 0:00,0.0608,17.512,0.0608,18.692,0.0456,19.872,0.1976,21.052,0.16416,22.232,0.0304,22.682,0.1824,23.132,0.96064,23.532,0.0608,23.932,0.0304,24.332,0.0304,24.732,0.0304,25.132
08/06/2013 1:00,0.0606,17.226,0.0606,18.406,0.04545,19.586,0.19695,20.766,0.16362,21.946,0.0303,22.396,0.1818,22.846,0.95748,23.246,0.0606,23.646,0.0303,24.046,0.0303,24.446,0.0303,24.846
08/06/2013 2:00,0.0606,16.94,0.0606,18.12,0.04545,19.3,0.19695,20.48,0.16362,21.66,0.0303,22.11,0.1818,22.56,0.95748,22.96,0.0606,23.36,0.0303,23.76,0.0303,24.16,0.0303,24.56
08/06/2013 3:00,0.0604,16.749,0.0604,17.929,0.0453,19.109,0.1963,20.289,0.16308,21.469,0.0302,21.919,0.1812,22.369,0.95432,22.769,0.0604,23.169,0.0302,23.569,0.0302,23.969,0.0302,24.369
08/06/2013 4:00,0.0604,16.653,0.0604,17.833,0.0453,19.013,0.1963,20.193,0.16308,21.373,0.0302,21.823,0.1812,22.273,0.95432,22.673,0.0604,23.073,0.0302,23.473,0.0302,23.873,0.0302,24.273
08/06/2013 5:00,0.0602,16.462,0.0602,17.642,0.04515,18.822,0.19565,20.002,0.16254,21.182,0.0301,21.632,0.1806,22.082,0.95116,22.482,0.0602,22.882,0.0301,23.282,0.0301,23.682,0.0301,24.082
08/06/2013 6:00,0.0602,16.367,0.0602,17.547,0.04515,18.727,0.19565,19.907,0.16254,21.087,0.0301,21.537,0.1806,21.987,0.95116,22.387,0.0602,22.787,0.0301,23.187,0.0301,23.587,0.0301,23.987
08/06/2013 7:00,0.06,16.367,0.06,17.547,0.045,18.727,0.195,19.907,0.162,21.087,0.03,21.537,0.18,21.987,0.948,22.387,0.06,22.787,0.03,23.187,0.03,23.587,0.03,23.987
08/06/2013 8:00,0.0598,16.462,0.0598,17.642,0.04485,18.822,0.19435,20.002,0.16146,21.182,0.0299,21.632,0.1794,22.082,0.94484,22.482,0.0598,22.882,0.0299,23.282,0.0299,23.682,0.0299,24.082
08/06/2013 9:00,0.0598,16.749,0.0598,17.929,0.04485,19.109,0.19435,20.289,0.16146,21.469,0.0299,21.919,0.1794,22.369,0.94484,22.769,0.0598,23.169,0.0299,23.569,0.0299,23.969,0.0299,24.369
08/06/2013 10:00,0.0596,17.321,0.0596,18.501,0.0447,19.681,0.1937,20.861,0.16092,22.041,0.0298,22.491,0.1788,22.941,0.94168,23.341,0.0596,23.741,0.0298,24.141,0.0298,24.541,0.0298,24.941
08/06/2013 11:00,0.0596,17.988,0.0596,19.168,0.0447,20.348,0.1937,21.528,0.16092,22.708,0.0298,23.158,0.1788,23.608,0.94168,24.008,0.0596,24.408,0.0298,24.808,0.0298,25.208,0.0298,25.608
08/06/2013 12:00,0.0594,18.655,0.0594,19.835,0.04455,21.015,0.19305,22.195,0.16038,23.375,0.0297,23.825,0.1782,24.275,0.93852,24.675,0.0594,25.075,0.0297,25.475,0.0297,25.875,0.0297,26.275
