DateTime,GloRad (W/m2),Wind Speed (m/s),Relative Humidity (0 - 0.99),Air Temp (*C)
07/02/2013 15:00,122.7777497,0.52581772,0.538351,25.12
07/02/2013 16:00,129.6820966,0.378735239,0.727408,22.874
07/02/2013 17:00,122.0772963,0.31784675,0.779174,22.562
07/02/2013 18:00,92.85879897,0,0.859881,22.179
07/02/2013 19:00,54.03419979,0,0.866712,21.724
07/02/2013 20:00,3.001900083,0,0.954162,18.436
07/02/2013 21:00,0,0.001869688,0.99,16.747
07/02/2013 22:00,0,0,0.99,15.509
07/02/2013 23:00,0.100063365,0.412976683,0.99,14.888
07/03/2013 0:00,0.100063365,0,0.99,13.836
07/03/2013 1:00,0,0.179499738,0.99,13.452
07/03/2013 2:00,0,0.034475334,0.99,12.803
07/03/2013 3:00,0,0,0.99,12.079
07/03/2013 4:00,1.100696583,0.001869688,0.99,11.402
07/03/2013 5:00,38.62444762,0,0.99,11.232
07/03/2013 6:00,226.8435462,0,0.99,13.764
07/03/2013 7:00,397.4515594,0.145835625,0.929654,17.675
07/03/2013 8:00,547.1463289,0.73960499,0.783552,20.459
07/03/2013 9:00,419.0652564,0.714230466,0.747978,21.294
07/03/2013 10:00,598.5788752,1.385901288,0.68057,22.922
07/03/2013 11:00,729.2615584,2.59877758,0.59136,24.828
07/03/2013 12:00,648.2102801,1.82389525,0.575971,25.217
07/03/2013 13:00,888.5628151,2.335244997,0.564091,26.633
07/03/2013 14:00,802.0076686,1.919845106,0.541915,26.388
07/03/2013 15:00,699.142576,1.893805306,0.483065,26.584
07/03/2013 16:00,551.0488305,2.200462361,0.40656,26.952
07/03/2013 17:00,236.6498082,1.742614862,0.450472,26.168
07/03/2013 18:00,99.86324734,0.417677417,0.534633,24.732
07/03/2013 19:00,49.73148067,0.35711025,0.685047,22.802
07/03/2013 20:00,2.601646625,0.0467422,0.777854,20.197
07/03/2013 21:00,0,0,0.91421,17.556
07/03/2013 22:00,0,0,0.963644,15.89
07/03/2013 23:00,0.100063365,0.185099075,0.986183,15.294
07/04/2013 0:00,0,0,0.991056,15.366
07/04/2013 1:00,0,0.59082125,0.968077,15.556
07/04/2013 2:00,0,0.58708175,0.969188,15.866
07/04/2013 3:00,0,0.001869688,0.953942,16.152
07/04/2013 4:00,1.400887105,0,0.989197,15.652
07/04/2013 5:00,42.42685634,0,0.99,15.27
07/04/2013 6:00,217.7378233,0.170141575,0.949619,17.603
07/04/2013 7:00,338.2140955,1.149299747,0.779779,21.127
07/04/2013 8:00,547.7466808,1.669735682,0.664301,23.235
07/04/2013 9:00,692.4382607,1.57160771,0.613492,24.199
07/04/2013 10:00,389.346423,0.495308415,0.634623,23.524
07/04/2013 11:00,440.4788361,0.155858386,0.596387,25.387
07/04/2013 12:00,358.1266669,0.4874008,0.577896,25.338
07/04/2013 13:00,769.587123,1.315304853,0.636405,26.241
07/04/2013 14:00,356.7257601,1.103274187,0.635569,25.533
07/04/2013 15:00,170.3077944,1.288517221,0.627286,25.29
07/04/2013 16:00,434.6750916,1.022575503,0.596992,25.996
07/04/2013 17:00,395.650418,1.962535188,0.587972,25.777
07/04/2013 18:00,204.1292468,1.931578253,0.615582,25.071
07/04/2013 19:00,57.63648263,0.198583338,0.643346,24.054
07/04/2013 20:00,3.902469937,1.06011275,0.74866,20.816
07/04/2013 21:00,0,0.108441875,0.849431,18.959
07/04/2013 22:00,0,0.27110475,0.911647,17.627
07/04/2013 23:00,0,0,0.931172,16.604
07/05/2013 0:00,0,0.005609063,0.957022,16.081
07/05/2013 1:00,0.100063365,0.7273085,0.982905,15.055
07/05/2013 2:00,0,0.75909325,0.980925,15.079
07/05/2013 3:00,0,0.170141575,0.961994,15.938
07/05/2013 4:00,0.80050666,0.248668425,0.99,14.027
07/05/2013 5:00,27.01710417,0,0.99,14.458
07/05/2013 6:00,226.543413,0.335675362,0.868461,19.911
07/05/2013 7:00,137.4870142,1.284805825,0.730576,21.604
07/05/2013 8:00,180.3141737,2.473195156,0.734327,21.676
07/05/2013 9:00,692.0380261,2.700380665,0.614933,24.03
07/05/2013 10:00,797.2045963,2.64326812,0.578171,24.828
07/05/2013 11:00,870.2508396,2.153576441,0.546194,25.679
07/05/2013 12:00,941.1961509,3.127309261,0.493724,26.51
07/05/2013 13:00,680.830943,4.054692345,0.494747,26.192
07/05/2013 14:00,801.8074656,2.875766894,0.51282,26.633
07/05/2013 15:00,674.3268307,2.609754302,0.499708,27.247
07/05/2013 16:00,446.4826123,2.752592078,0.546359,26.045
07/05/2013 17:00,404.4560077,1.840514475,0.581075,25.363
07/05/2013 18:00,255.5617931,3.078759709,0.57156,24.828
07/05/2013 19:00,63.84041038,1.520396236,0.614229,23.379
07/05/2013 20:00,2.601646625,1.071396254,0.690756,22.083
07/05/2013 21:00,0.100063365,1.589504828,0.718707,21.772
07/05/2013 22:00,0,2.729773401,0.717233,21.342
07/05/2013 23:00,0,1.251569744,0.764016,20.697
07/06/2013 0:00,0,0.865534061,0.793518,20.316
07/06/2013 1:00,0.100063365,1.47103049,0.800525,20.149
07/06/2013 2:00,0.100063365,0.3514465,0.822019,19.649
07/06/2013 3:00,0.100063365,0.587129562,0.845746,19.268
07/06/2013 4:00,0.400253373,1.5803018,0.838695,19.482
07/06/2013 5:00,5.503483771,0.848222247,0.834548,19.458
07/06/2013 6:00,44.12793054,2.48319077,0.838948,19.458
07/06/2013 7:00,72.04560542,1.423573833,0.953249,18.198
07/06/2013 8:00,97.46166836,0.998017409,0.969914,18.055
07/06/2013 9:00,427.9709477,1.047634259,0.888481,20.363
07/06/2013 10:00,878.3557191,2.753059767,0.772255,22.994
07/06/2013 11:00,901.2703071,2.513870549,0.715583,23.982
07/06/2013 12:00,736.8664443,1.737938562,0.701107,23.909
07/06/2013 13:00,422.3673205,1.856412393,0.723162,24.127
07/06/2013 14:00,785.3971612,2.538502091,0.654049,25.144
07/06/2013 15:00,670.7245479,3.24198066,0.616627,25.509
07/06/2013 16:00,528.234344,3.444758168,0.618288,25.679
07/06/2013 17:00,389.346423,2.549980213,0.608806,25.363
07/06/2013 18:00,224.6421702,2.393998156,0.619421,24.683
07/06/2013 19:00,80.45092634,1.107789449,0.683837,23.62
07/06/2013 20:00,3.902469937,0.384996714,0.76186,22.203
07/06/2013 21:00,0.100063365,0.931421507,0.829862,21.055
07/06/2013 22:00,0,0.604866185,0.83545,20.435
07/06/2013 23:00,0.100063365,1.130664897,0.831182,20.363
07/07/2013 0:00,0,0.738242444,0.833393,20.077
07/07/2013 1:00,0,1.706124616,0.824648,20.125
07/07/2013 2:00,0,1.961158703,0.829026,19.958
07/07/2013 3:00,0,1.351482758,0.879032,18.983
07/07/2013 4:00,1.100696583,0.474152895,0.908776,18.317
07/07/2013 5:00,29.81887496,0.169966832,0.903947,18.341
07/07/2013 6:00,192.9221636,0.254421821,0.870342,19.649
07/07/2013 7:00,382.4420761,1.012806336,0.804408,21.222
07/07/2013 8:00,542.7435768,2.096793534,0.750816,22.562
07/07/2013 9:00,658.5168782,2.519030411,0.731775,23.427
07/07/2013 10:00,775.891118,2.431741773,0.699039,24.61
07/07/2013 11:00,858.3431318,2.453725334,0.653279,25.29
07/07/2013 12:00,703.4452266,2.512262567,0.632181,25.557
07/07/2013 13:00,832.82719,2.712623099,0.643038,25.899
07/07/2013 14:00,787.1983026,3.76995784,0.616924,26.119
07/07/2013 15:00,618.7916655,3.161097838,0.588027,26.265
07/07/2013 16:00,500.1165347,2.485041915,0.594297,26.045
07/07/2013 17:00,207.6314281,1.56253655,0.643203,25.387
07/07/2013 18:00,222.9411302,2.751447675,0.636339,24.756
07/07/2013 19:00,65.24130005,2.554780343,0.653631,23.909
07/07/2013 20:00,4.00253373,0.694721695,0.694925,22.538
07/07/2013 21:00,0,0.114708033,0.758516,20.864
07/07/2013 22:00,0.100063365,0.187761696,0.755953,20.554
07/07/2013 23:00,0,0.108908282,0.779911,19.792
07/08/2013 0:00,0.100063365,0.080396575,0.774433,19.316
07/08/2013 1:00,0.100063365,0.452920067,0.779196,18.983
07/08/2013 2:00,0,0.460493891,0.772673,18.459
07/08/2013 3:00,0.100063365,0.428611303,0.758373,18.222
07/08/2013 4:00,2.10133023,0.37956492,0.758901,18.008
07/08/2013 5:00,44.52818228,0.701362249,0.76043,18.127
07/08/2013 6:00,208.8322176,0.721227017,0.741983,19.411
07/08/2013 7:00,381.8417242,1.311134828,0.652773,21.246
07/08/2013 8:00,533.7378697,1.423952146,0.578908,22.802
07/08/2013 9:00,675.9278548,2.348339409,0.562694,23.789
07/08/2013 10:00,781.4946596,3.04084624,0.544632,24.344
07/08/2013 11:00,857.6426784,2.891486661,0.523908,24.877
07/08/2013 12:00,861.2451325,2.608251582,0.501699,25.509
07/08/2013 13:00,848.5371267,2.859411186,0.492932,25.899
07/08/2013 14:00,778.9930647,2.722429363,0.477477,26.143
07/08/2013 15:00,672.7258066,2.460398053,0.488213,26.119
07/08/2013 16:00,533.937987,2.355758765,0.502733,26.021
07/08/2013 17:00,376.238097,2.565442923,0.519101,25.241
07/08/2013 18:00,213.0348524,2.608703486,0.543851,24.296
07/08/2013 19:00,68.94364155,1.500758346,0.584529,23.091
07/08/2013 20:00,3.502216478,0.158923425,0.658702,21.174
07/08/2013 21:00,0,0,0.774147,18.555
07/08/2013 22:00,0,0,0.930094,16.414
07/08/2013 23:00,0,0,0.935528,15.366
07/09/2013 0:00,0,0.6319545,0.854986,16.628
07/09/2013 1:00,0,1.065722,0.8833,15.985
07/09/2013 2:00,0,0.58147275,0.901659,15.652
07/09/2013 3:00,0,0.2112747,0.926431,14.721
07/09/2013 4:00,0.700443381,0.733384773,0.904079,14.912
07/09/2013 5:00,27.81760767,1.03393725,0.892309,15.175
07/09/2013 6:00,196.9246811,0,0.90904,16.438
07/09/2013 7:00,376.238097,0.25240775,0.760507,18.959
07/09/2013 8:00,541.6428888,0.360389293,0.646965,21.987
07/09/2013 9:00,680.4307084,0.427946167,0.669867,23.524
07/09/2013 10:00,785.3971612,0.761706529,0.593692,24.102
07/09/2013 11:00,901.5708684,0.858103054,0.594011,25.193
07/09/2013 12:00,967.1120704,1.302344351,0.552937,25.972
07/09/2013 13:00,903.8717465,0.773085887,0.533566,26.486
07/09/2013 14:00,820.3192159,1.023539114,0.50831,26.731
07/09/2013 15:00,737.1666631,0.4038914,0.469975,27.051
07/09/2013 16:00,554.7511292,0.843483876,0.490094,27.026
07/09/2013 17:00,311.0969583,0.841668917,0.486299,26.584
07/09/2013 18:00,98.06210592,1.057555871,0.550308,25.606
07/09/2013 19:00,31.11969742,0.550145697,0.621093,23.813
07/09/2013 20:00,2.701710417,0.132747825,0.812042,20.316
07/09/2013 21:00,0.100063365,0.06917845,0.885181,19.363
07/09/2013 22:00,0,0.170141575,0.876304,18.745
07/09/2013 23:00,0,0,0.915332,17.889
07/10/2013 0:00,0,0.071048125,0.922999,17.556
07/10/2013 1:00,0,0,0.971223,16.747
07/10/2013 2:00,0.100063365,0.65626025,0.949531,16.057
07/10/2013 3:00,0,0.413201,0.974787,15.199
07/10/2013 4:00,0.80050666,1.1966,0.967703,15.079
07/10/2013 5:00,33.02089749,0.6973935,0.979242,14.888
07/10/2013 6:00,115.4730826,0.91053775,0.928345,16.676
07/10/2013 7:00,387.5452816,0.6076485,0.81136,20.292
07/10/2013 8:00,534.538339,0.782097295,0.598906,24.344
07/10/2013 9:00,672.7258066,0.6378266,0.544181,25.752
07/10/2013 10:00,762.0824242,1.007594984,0.470536,26.339
07/10/2013 11:00,800.0064099,0.729398619,0.447524,26.731
07/10/2013 12:00,393.5491434,0.751049012,0.485474,26.216
07/10/2013 13:00,645.7086853,1.829792767,0.451319,27.174
07/10/2013 14:00,763.5833468,1.395404479,0.466642,27.865
07/10/2013 15:00,690.7372208,0.467287238,0.449174,27.815
07/10/2013 16:00,563.3566017,0.433803764,0.417516,27.915
07/10/2013 17:00,369.9341876,1.345007147,0.433103,27.469
07/10/2013 18:00,137.0867796,0.311065658,0.495715,26.388
07/10/2013 19:00,25.41608863,0.133797018,0.578963,24.659
07/10/2013 20:00,2.201393166,0,0.776534,21.437
07/10/2013 21:00,0.300190008,1.238983722,0.686279,21.82
07/10/2013 22:00,0,0.57400618,0.735339,19.673
07/10/2013 23:00,0,0.50107625,0.861641,17.77
07/11/2013 0:00,0,0,0.919732,16.485
07/11/2013 1:00,0,0.7516145,0.940104,16.224
07/11/2013 2:00,0.100063365,0.628217782,0.913209,16.414
07/11/2013 3:00,0,0.0747875,0.806795,18.174
07/11/2013 4:00,0.200126644,0.4281585,0.860442,16.581
07/11/2013 5:00,16.110197,0.18066445,0.810447,17.817
07/11/2013 6:00,36.62318033,0.297515339,0.845449,18.031
07/11/2013 7:00,29.41862321,0.468978477,0.99,15.747
07/11/2013 8:00,174.7106321,0.258990527,0.995423,17.413
07/11/2013 9:00,107.4680476,0.199671771,0.969375,18.079
07/11/2013 10:00,191.9214914,0.386120966,0.915189,19.316
07/11/2013 11:00,755.1779917,0.001869688,0.899305,20.363
07/11/2013 12:00,372.5357983,1.336336106,0.800646,21.868
07/11/2013 13:00,566.7587672,1.267256566,0.894421,18.459
07/11/2013 14:00,135.7859743,0.617461459,0.868186,19.792
07/11/2013 15:00,294.6865682,1.858623733,0.688248,21.437
07/11/2013 16:00,539.8417474,1.619776503,0.641454,22.131
07/11/2013 17:00,435.3756307,2.271216957,0.626648,22.203
07/11/2013 18:00,192.5218434,2.529712689,0.620851,20.125
07/11/2013 19:00,20.01266437,1.776931046,0.600655,18.959
07/11/2013 20:00,3.402153542,0.024305938,0.659967,17.699
07/11/2013 21:00,0.100063365,0,0.766062,15.866
07/11/2013 22:00,0,0,0.935737,13.116
07/11/2013 23:00,0.100063365,0.138356875,0.965624,11.862
07/12/2013 0:00,0.200126644,0.92362575,0.8635,13.548
07/12/2013 1:00,0,0.36271925,0.82214,13.74
07/12/2013 2:00,0.200126644,0.722244216,0.956285,11.304
07/12/2013 3:00,0.100063365,0.841361327,0.979187,10.453
07/12/2013 4:00,0.400253373,0.34215275,0.99,9.449
07/12/2013 5:00,33.12096471,0,0.99,9.153
07/12/2013 6:00,205.0298175,0.39637375,0.982432,11.862
07/12/2013 7:00,381.7416227,0.12713875,0.820303,15.294
07/12/2013 8:00,553.95066,0.170674932,0.658559,18.031
07/12/2013 9:00,689.7366342,0.115027584,0.624151,20.077
07/12/2013 10:00,533.2375336,0.864687643,0.544467,20.84
07/12/2013 11:00,583.2691732,1.016807506,0.512578,20.983
07/12/2013 12:00,955.2043626,0.243325306,0.475695,22.466
07/12/2013 13:00,947.2998573,0.312774797,0.479017,22.562
07/12/2013 14:00,884.7599868,1.284469807,0.481558,22.61
07/12/2013 15:00,557.5529428,1.739389423,0.470569,22.922
07/12/2013 16:00,325.4059882,0.207947594,0.527714,22.802
07/12/2013 17:00,396.751106,1.056757184,0.485221,22.97
07/12/2013 18:00,94.55983892,0.778466179,0.549087,21.628
07/12/2013 19:00,69.44396051,0.886232,0.627407,20.411
07/12/2013 20:00,2.801773354,0,0.795333,17.556
07/12/2013 21:00,0,0,0.918346,14.721
07/12/2013 22:00,0,0.09535405,0.955757,14.458
07/12/2013 23:00,0,0.143965925,0.947375,14.075
07/13/2013 0:00,0,0,0.983609,13.907
07/13/2013 1:00,0,0,0.982542,14.051
07/13/2013 2:00,0,0.001869688,0.99,12.827
07/13/2013 3:00,0.100063365,0.47677025,0.99,12.923
07/13/2013 4:00,0.300190008,0.7441355,0.990682,12.875
07/13/2013 5:00,36.92337342,0.64691175,0.966339,12.899
07/13/2013 6:00,124.678907,0.4879885,0.937189,14.147
07/13/2013 7:00,404.4560077,0.9067985,0.814517,17.08
07/13/2013 8:00,450.2850125,0.063569375,0.660561,19.554
07/13/2013 9:00,626.096247,0.7592406,0.668877,20.673
07/13/2013 10:00,709.0487681,1.1060983,0.591558,21.628
07/13/2013 11:00,878.7564675,1.231817569,0.588467,22.514
07/13/2013 12:00,103.9657806,1.258338441,0.618365,21.509
07/13/2013 13:00,249.9582515,0.977687465,0.645788,21.103
07/13/2013 14:00,677.9291135,1.366219691,0.565587,23.163
07/13/2013 15:00,765.5846056,0.776931126,0.521862,23.909
07/13/2013 16:00,533.437651,0.914307837,0.543169,23.331
07/13/2013 17:00,218.9386127,0.449196072,0.510807,23.307
07/13/2013 18:00,222.8410287,1.496713691,0.51612,23.067
07/13/2013 19:00,57.43635675,0.033654375,0.639232,21.413
07/13/2013 20:00,2.901837147,0.734689715,0.673552,19.554
07/13/2013 21:00,0,0,0.880605,16.009
07/13/2013 22:00,0.100063365,0.454334,0.922361,14.53
07/13/2013 23:00,0,0.459943,0.951115,14.147
07/14/2013 0:00,0,0.23184125,0.936166,13.979
07/14/2013 1:00,0,0,0.966779,14.171
07/14/2013 2:00,0,0.29541075,0.93016,13.955
07/14/2013 3:00,0.100063365,0.49546725,0.986623,12.658
07/14/2013 4:00,0.200126644,0.7385265,0.994642,12.007
07/14/2013 5:00,29.11843012,0.5590365,0.99,11.668
07/14/2013 6:00,194.5231021,0.63008475,0.934912,13.836
07/14/2013 7:00,371.8353449,0.7871385,0.812262,17.199
07/14/2013 8:00,532.5370802,1.867796353,0.593087,21.294
07/14/2013 9:00,689.9366659,1.402949793,0.545424,22.466
07/14/2013 10:00,846.9361026,1.491443519,0.49731,23.259
07/14/2013 11:00,312.8980997,1.412257735,0.502293,23.018
07/14/2013 12:00,377.0386518,0.172021411,0.532499,23.211
07/14/2013 13:00,427.8708462,0.209079213,0.460229,23.813
07/14/2013 14:00,759.7809467,0.707130087,0.424512,25.363
07/14/2013 15:00,480.6041978,0.426899105,0.422642,25.314
07/14/2013 16:00,438.877812,0.799939935,0.418682,25.679
07/14/2013 17:00,336.5129699,0.390805004,0.42317,25.46
07/14/2013 18:00,217.0373699,0.835013858,0.519156,24.247
07/14/2013 19:00,67.84294496,0.25614725,0.591866,22.706
07/14/2013 20:00,2.401519895,0,0.806751,18.745
07/14/2013 21:00,0,0.018696875,0.8657,16.057
07/14/2013 22:00,0,0.8170535,0.886501,15.795
07/14/2013 23:00,0,0.041133125,0.890758,15.031
07/15/2013 0:00,0,0.08226625,0.903276,14.338
07/15/2013 1:00,0,0.37206775,0.904618,14.027
07/15/2013 2:00,0.100063365,0.51603375,0.884191,14.195
07/15/2013 3:00,0,0,0.959937,14.027
07/15/2013 4:00,0.100063365,0,0.982641,13.979
07/15/2013 5:00,22.61431784,0.003739375,0.963677,14.219
07/15/2013 6:00,46.42939092,0.26175625,0.915442,15.485
07/15/2013 7:00,154.797975,0.5291215,0.846967,16.914
07/15/2013 8:00,415.563075,0.652553022,0.691977,20.745
07/15/2013 9:00,698.8423572,0.434978632,0.601381,22.418
07/15/2013 10:00,638.6042211,1.434459815,0.596145,23.018
07/15/2013 11:00,494.0127427,0.842086219,0.597696,23.355
07/15/2013 12:00,573.6631141,0.638864312,0.592625,24.078
07/15/2013 13:00,363.7302085,0.23221038,0.571879,24.344
07/15/2013 14:00,395.050066,1.349603468,0.724042,22.323
07/15/2013 15:00,311.2970756,0.504417295,0.60665,23.789
07/15/2013 16:00,389.8467591,1.11529012,0.572583,23.427
07/15/2013 17:00,156.2988977,1.528478316,0.643412,22.083
07/15/2013 18:00,218.7384954,1.604236408,0.601722,21.772
07/15/2013 19:00,49.13109449,1.280769978,0.647196,20.936
07/15/2013 20:00,1.601012978,0.766291332,0.648065,20.268
07/15/2013 21:00,0.100063365,0.702375571,0.665357,19.816
07/15/2013 22:00,0.100063365,2.402967506,0.684343,18.555
07/15/2013 23:00,0.100063365,2.620548594,0.648076,17.746
07/16/2013 0:00,0.200126644,2.593637617,0.677446,16.938
07/16/2013 1:00,0.100063365,1.837000897,0.695948,16.295
07/16/2013 2:00,0.200126644,0.563765691,0.733007,15.509
07/16/2013 3:00,0,0.078526875,0.916168,12.297
07/16/2013 4:00,0.300190008,0.188838425,0.983235,10.672
07/16/2013 5:00,23.51487999,0.437686669,0.926101,11.886
07/16/2013 6:00,206.8309589,0.063953154,0.80498,15.151
07/16/2013 7:00,381.6416068,0.879939713,0.728475,17.318
07/16/2013 8:00,549.0475718,1.112223648,0.61743,19.696
07/16/2013 9:00,682.4319671,1.712716352,0.555632,20.888
07/16/2013 10:00,790.700484,1.545869851,0.532906,22.011
07/16/2013 11:00,893.3658018,1.160485723,0.5434,22.514
07/16/2013 12:00,882.8590008,1.304334432,0.509465,23.62
07/16/2013 13:00,872.0516385,1.31110034,0.460856,24.03
07/16/2013 14:00,832.1267366,1.290060051,0.471097,24.489
07/16/2013 15:00,514.02533,0.619907917,0.507067,24.465
07/16/2013 16:00,519.728973,1.497568273,0.49291,24.514
07/16/2013 17:00,391.1475644,1.286726724,0.463661,24.272
07/16/2013 18:00,222.1405753,0.899599577,0.492943,23.716
07/16/2013 19:00,66.34199663,0.28045325,0.566478,22.131
07/16/2013 20:00,2.601646625,0,0.772893,18.412
07/16/2013 21:00,0,0.185099075,0.853094,15.938
07/16/2013 22:00,0,0,0.931623,14.53
07/16/2013 23:00,0,0.79648675,0.89067,14.745
07/17/2013 0:00,0,0.050481575,0.918346,13.764
07/17/2013 1:00,0.100063365,0.484249,0.933427,13.14
07/17/2013 2:00,0,0.71609025,0.951863,12.514
07/17/2013 3:00,0,0.6730875,0.969463,11.886
07/17/2013 4:00,0.200126644,0.6188665,0.968242,11.644
07/17/2013 5:00,24.81571101,0.87501375,0.977856,11.45
07/17/2013 6:00,201.6276519,0.9423225,0.916795,13.38
07/17/2013 7:00,372.2355795,0.228101875,0.792352,17.199
07/17/2013 8:00,536.5395977,0.166402175,0.578622,21.939
07/17/2013 9:00,681.0310603,1.610625894,0.51788,23.837
07/17/2013 10:00,789.4996945,1.537078725,0.457875,24.828
07/17/2013 11:00,861.8453988,1.428995358,0.457952,26.07
07/17/2013 12:00,877.0549994,1.255589363,0.455125,25.826
07/17/2013 13:00,864.7473995,0.144740852,0.420552,27.026
07/17/2013 14:00,791.9012735,1.697121089,0.376574,27.89
07/17/2013 15:00,679.3300203,1.126489434,0.401687,27.89
07/17/2013 16:00,536.8398165,0.583654046,0.423247,27.469
07/17/2013 17:00,377.0386518,0.475003667,0.421927,27.272
07/17/2013 18:00,217.5377059,1.316112532,0.463991,25.996
07/17/2013 19:00,67.74287775,0.35150125,0.516659,24.489
07/17/2013 20:00,2.301456959,0,0.584452,22.37
07/17/2013 21:00,0,0.32719525,0.808742,18.198
07/17/2013 22:00,0.100063365,0,0.878735,16.509
07/17/2013 23:00,0,0.60016975,0.878504,16.414
07/18/2013 0:00,0,0.688045,0.896247,15.795
07/18/2013 1:00,0,0.73104775,0.922603,14.984
07/18/2013 2:00,0,0.69552375,0.943261,14.315
07/18/2013 3:00,0,0,0.97944,13.116
07/18/2013 4:00,0.200126644,0.58521225,0.985281,13.019
07/18/2013 5:00,23.21469546,0.72917825,0.984093,13.116
07/18/2013 6:00,197.4249315,0.58521225,0.903507,15.294
07/18/2013 7:00,365.9316702,0,0.769417,19.221
07/18/2013 8:00,473.2996163,0.4823795,0.669702,23.042
07/18/2013 9:00,669.8239772,0.507412719,0.532895,24.998
07/18/2013 10:00,768.3863335,0.26668455,0.454949,26.584
07/18/2013 11:00,770.7879125,1.341217819,0.414447,27.124
07/18/2013 12:00,930.789537,1.191238994,0.43758,27.865
07/18/2013 13:00,909.4753737,0.662727045,0.402853,28.287
07/18/2013 14:00,851.3388547,0.540135799,0.372988,28.76
07/18/2013 15:00,713.5517073,1.297999462,0.388817,28.635
07/18/2013 16:00,545.0450543,0.958943745,0.412445,28.312
07/18/2013 17:00,153.1969509,0.415432526,0.477191,26.486
07/18/2013 18:00,213.9354231,1.051264885,0.446743,27.297
07/18/2013 19:00,64.94110696,0.568388075,0.49511,25.923
07/18/2013 20:00,1.601012978,0,0.745173,21.031
07/18/2013 21:00,0,0,0.810546,18.888
07/18/2013 22:00,0,0.8525775,0.835505,18.198
07/18/2013 23:00,0,0.6375635,0.86273,17.437
07/19/2013 0:00,0,0.37580725,0.901714,16.295
07/19/2013 1:00,0,0.448725,0.914045,15.652
07/19/2013 2:00,0,0.60016975,0.933372,15.222
07/19/2013 3:00,0,0.7142205,0.948211,14.625
07/19/2013 4:00,0.100063365,0,0.955603,14.171
07/19/2013 5:00,38.42432175,0.57960325,0.943987,14.482
07/19/2013 6:00,132.7840434,0.5478185,0.891418,16.319
07/19/2013 7:00,204.6294972,0.30101975,0.877492,17.936
07/19/2013 8:00,401.9544129,0.77031125,0.696311,21.844
07/19/2013 9:00,655.4148458,0.226239926,0.500236,26.021
07/19/2013 10:00,765.4845897,0.758339873,0.467115,27.075
07/19/2013 11:00,751.7758261,1.077112081,0.488862,27.741
07/19/2013 12:00,932.7907101,0.578298908,0.444917,28.835
07/19/2013 13:00,1001.934366,1.136956088,0.426338,29.561
07/19/2013 14:00,243.5541551,0.772624585,0.469414,27.766
07/19/2013 15:00,232.0468531,0.500189399,0.49115,26.731
07/19/2013 16:00,165.2045889,0.075716573,0.519695,26.461
07/19/2013 17:00,434.8752946,0.995111204,0.491678,27.42
07/19/2013 18:00,155.7986472,0.536759834,0.474716,27.667
07/19/2013 19:00,38.22419588,0.6786965,0.658185,24.586
07/19/2013 20:00,1.400887105,0,0.707124,22.658
07/19/2013 21:00,0,0.28606225,0.786467,21.246
