DateTime,#1     Inflow Rate (cms),#1     Inflow Temp (*C),#2     Inflow Rate (cms),#2     Inflow Temp (*C),#3     Inflow Rate (cms),#3     Inflow Temp (*C),#4     Inflow Rate (cms),#4     Inflow Temp (*C),#5     Inflow Rate (cms),#5     Inflow Temp (*C),#6     Inflow Rate (cms),#6     Inflow Temp (*C),#7     Inflow Rate (cms),#7     Inflow Temp (*C),#8     Inflow Rate (cms),#8     Inflow Temp (*C),#9     Inflow Rate (cms),#9     Inflow Temp (*C),#10     Inflow Rate (cms),#10     Inflow Temp (*C),#11     Inflow Rate (cms),#11     Inflow Temp (*C),#12     Inflow Rate (cms),#12     Inflow Temp (*C),#13    Inflow Rate (cms),#13    Inflow Temp (*C),#14   Inflow Rate (cms),#14    Inflow Temp (*C),#15    Inflow Rate (cms),#15    Inflow Temp (*C),#16    Inflow Rate (cms),#16    Inflow Temp (*C),#17    Inflow Rate (cms),#17    Inflow Temp (*C),#18    Inflow Rate (cms),#18    Inflow Temp (*C),#19    Inflow Rate (cms),#19    Inflow Temp (*C)
07/10/2013 21:00,0.1430666667,17.55,0.1430666667,17.05,0.0822222222,16.55,0.0789333333,16.75,0.0822222222,16.95,0.074,17.15,0.0328888889,17.35,0.148,17.55,0.074,17.75,0.0164444444,17.95,0.0822222222,18.15,0.4111111111,18.35,0.0657777778,19.55,1.3130634,20.2352,0.5532933,20.9598,0.80655,21.5516,0.6902,22.444,1.5905166,22.3321,1.5905166,22.8342
07/10/2013 22:00,0.145,17.358,0.145,16.858,0.0833333333,16.358,0.08,16.558,0.0833333333,16.758,0.075,16.958,0.0333333333,17.158,0.15,17.358,0.075,17.558,0.0166666667,17.758,0.0833333333,17.958,0.4166666667,18.158,0.0666666667,19.358,1.3157496,20.2373,0.5544252,20.7965,0.8082,21.3989,0.6902,22.3731,1.5937704,22.2009,1.5937704,22.6333
07/10/2013 23:00,0.145,17.165,0.145,16.665,0.0833333333,16.165,0.08,16.365,0.0833333333,16.565,0.075,16.765,0.0333333333,16.965,0.15,17.165,0.075,17.365,0.0166666667,17.565,0.0833333333,17.765,0.4166666667,17.965,0.0666666667,19.165,1.3193312,20.2497,0.5559344,20.6485,0.8104,21.2375,0.6902,22.2962,1.5981088,22.1169,1.5981088,22.4603
07/11/2013 0:00,0.145,16.876,0.145,16.376,0.0833333333,15.876,0.08,16.076,0.0833333333,16.276,0.075,16.476,0.0333333333,16.676,0.15,16.876,0.075,17.076,0.0166666667,17.276,0.0833333333,17.476,0.4166666667,17.676,0.0666666667,18.876,1.3204708,20.2686,0.5564146,20.5218,0.8111,21.0773,0.6902,22.2159,1.5994892,22.0669,1.5994892,22.3146
07/11/2013 1:00,0.1469333333,16.683,0.1469333333,16.183,0.0844444444,15.683,0.0810666667,15.883,0.0844444444,16.083,0.076,16.283,0.0337777778,16.483,0.152,16.683,0.076,16.883,0.0168888889,17.083,0.0844444444,17.283,0.4222222222,17.483,0.0675555556,18.683,1.3229128,20.2855,0.5574436,20.4151,0.8126,20.9171,0.6902,22.1287,1.6024472,22.0033,1.6024472,22.1883
07/11/2013 2:00,0.1469333333,16.49,0.1469333333,15.99,0.0844444444,15.49,0.0810666667,15.69,0.0844444444,15.89,0.076,16.09,0.0337777778,16.29,0.152,16.49,0.076,16.69,0.0168888889,16.89,0.0844444444,17.09,0.4222222222,17.29,0.0675555556,18.49,1.326413,20.2967,0.5589185,20.3256,0.81475,20.755,0.6902,22.0346,1.606687,21.9014,1.606687,22.0691
07/11/2013 3:00,0.1488666667,16.394,0.1488666667,15.894,0.0855555556,15.394,0.0821333333,15.594,0.0855555556,15.794,0.077,15.994,0.0342222222,16.194,0.154,16.394,0.077,16.594,0.0171111111,16.794,0.0855555556,16.994,0.4277777778,17.194,0.0684444444,18.394,1.3290992,20.3076,0.5600504,20.2565,0.8164,20.6052,0.6902,21.943,1.6099408,21.8179,1.6099408,21.9644
07/11/2013 4:00,0.1488666667,16.297,0.1488666667,15.797,0.0855555556,15.297,0.0821333333,15.497,0.0855555556,15.697,0.077,15.897,0.0342222222,16.097,0.154,16.297,0.077,16.497,0.0171111111,16.697,0.0855555556,16.897,0.4277777778,17.097,0.0684444444,18.297,1.3325994,20.3098,0.5615253,20.2039,0.81855,20.4688,0.6902,21.8513,1.6141806,21.7452,1.6141806,21.8681
07/11/2013 5:00,0.1508,16.201,0.1508,15.701,0.0866666667,15.201,0.0832,15.401,0.0866666667,15.601,0.078,15.801,0.0346666667,16.001,0.156,16.201,0.078,16.401,0.0173333333,16.601,0.0866666667,16.801,0.4333333333,17.001,0.0693333333,18.201,1.335367,20.3006,0.5626915,20.1633,0.82025,20.3435,0.6902,21.7586,1.617533,21.6505,1.617533,21.7724
07/11/2013 6:00,0.1508,16.104,0.1508,15.604,0.0866666667,15.104,0.0832,15.304,0.0866666667,15.504,0.078,15.704,0.0346666667,15.904,0.156,16.104,0.078,16.304,0.0173333333,16.504,0.0866666667,16.704,0.4333333333,16.904,0.0693333333,18.104,1.33903,20.2859,0.564235,20.1361,0.8225,20.2417,0.6902,21.6707,1.62197,21.5771,1.62197,21.6924
07/11/2013 7:00,0.1527333333,16.104,0.1527333333,15.604,0.0877777778,15.104,0.0842666667,15.304,0.0877777778,15.504,0.079,15.704,0.0351111111,15.904,0.158,16.104,0.079,16.304,0.0175555556,16.504,0.0877777778,16.704,0.4388888889,16.904,0.0702222222,18.104,1.3420418,20.2626,0.5655041,20.1226,0.82435,20.1662,0.6902,21.5918,1.6256182,21.5217,1.6256182,21.6326
07/11/2013 8:00,0.1527333333,16.104,0.1527333333,15.604,0.0877777778,15.104,0.0842666667,15.304,0.0877777778,15.504,0.079,15.704,0.0351111111,15.904,0.158,16.104,0.079,16.304,0.0175555556,16.504,0.0877777778,16.704,0.4388888889,16.904,0.0702222222,18.104,1.345949,20.2448,0.5671505,20.1259,0.82675,20.1248,0.6902,21.5313,1.630351,21.5049,1.630351,21.6112
07/11/2013 9:00,0.1546666667,16.297,0.1546666667,15.797,0.0888888889,15.297,0.0853333333,15.497,0.0888888889,15.697,0.08,15.897,0.0355555556,16.097,0.16,16.297,0.08,16.497,0.0177777778,16.697,0.0888888889,16.897,0.4444444444,17.097,0.0711111111,18.297,1.3491236,20.2287,0.5684882,20.1468,0.8287,20.1314,0.6902,21.488,1.6341964,21.5432,1.6341964,21.6355
07/11/2013 10:00,0.1546666667,16.394,0.1546666667,15.894,0.0888888889,15.394,0.0853333333,15.594,0.0888888889,15.794,0.08,15.994,0.0355555556,16.194,0.16,16.394,0.08,16.594,0.0177777778,16.794,0.0888888889,16.994,0.4444444444,17.194,0.0711111111,18.394,1.3531122,20.195,0.5701689,20.2027,0.83115,20.2264,0.6902,21.4676,1.6390278,21.6264,1.6390278,21.6954
07/11/2013 11:00,0.1566,16.683,0.1566,16.183,0.09,15.683,0.0864,15.883,0.09,16.083,0.081,16.283,0.036,16.483,0.162,16.683,0.081,16.883,0.018,17.083,0.09,17.283,0.45,17.483,0.072,18.683,1.3564496,20.2228,0.5715752,20.3845,0.8332,20.5487,0.6902,21.597,1.6430704,21.9963,1.6430704,21.9814
07/11/2013 12:00,0.1566,16.876,0.1566,16.376,0.09,15.876,0.0864,16.076,0.09,16.276,0.081,16.476,0.036,16.676,0.162,16.876,0.081,17.076,0.018,17.276,0.09,17.476,0.45,17.676,0.072,18.876,1.3605196,20.2449,0.5732902,20.6434,0.8357,21.0231,0.6902,21.7688,1.6480004,22.7958,1.6480004,22.4104
07/11/2013 13:00,0.1546666667,17.358,0.1546666667,16.858,0.0888888889,16.358,0.0853333333,16.558,0.0888888889,16.758,0.08,16.958,0.0355555556,17.158,0.16,17.358,0.08,17.558,0.0177777778,17.758,0.0888888889,17.958,0.4444444444,18.158,0.0711111111,19.358,1.3604382,20.2389,0.5732559,20.8886,0.83565,21.4372,0.6902,21.9104,1.6479018,22.8545,1.6479018,22.8165
07/11/2013 14:00,0.1546666667,16.876,0.1546666667,16.376,0.0888888889,15.876,0.0853333333,16.076,0.0888888889,16.276,0.08,16.476,0.0355555556,16.676,0.16,16.876,0.08,17.076,0.0177777778,17.276,0.0888888889,17.476,0.4444444444,17.676,0.0711111111,18.876,1.3587288,20.2077,0.5725356,21.0613,0.8346,21.6187,0.6902,22.0067,1.6458312,22.7077,1.6458312,23.1205
07/11/2013 15:00,0.1527333333,17.165,0.1527333333,16.665,0.0877777778,16.165,0.0842666667,16.365,0.0877777778,16.565,0.079,16.765,0.0351111111,16.965,0.158,17.165,0.079,17.365,0.0175555556,17.565,0.0877777778,17.765,0.4388888889,17.965,0.0702222222,19.165,1.3574264,20.1246,0.5719868,21.0882,0.8338,21.6035,0.6902,22.0167,1.6442536,22.4966,1.6442536,23.1682
07/11/2013 16:00,0.1527333333,17.069,0.1527333333,16.569,0.0877777778,16.069,0.0842666667,16.269,0.0877777778,16.469,0.079,16.669,0.0351111111,16.869,0.158,17.069,0.079,17.269,0.0175555556,17.469,0.0877777778,17.669,0.4388888889,17.869,0.0702222222,19.069,1.3547402,20.0829,0.5708549,21.0435,0.83215,21.5369,0.6902,22.0379,1.6409998,22.1858,1.6409998,23.1381
07/11/2013 17:00,0.1508,17.261,0.1508,16.761,0.0866666667,16.261,0.0832,16.461,0.0866666667,16.661,0.078,16.861,0.0346666667,17.061,0.156,17.261,0.078,17.461,0.0173333333,17.661,0.0866666667,17.861,0.4333333333,18.061,0.0693333333,19.261,1.3521354,19.9943,0.5697573,20.9588,0.83055,21.413,0.6902,22.0481,1.6378446,21.9947,1.6378446,23.0022
07/11/2013 18:00,0.1508,17.358,0.1508,16.858,0.0866666667,16.358,0.0832,16.558,0.0866666667,16.758,0.078,16.958,0.0346666667,17.158,0.156,17.358,0.078,17.558,0.0173333333,17.758,0.0866666667,17.958,0.4333333333,18.158,0.0693333333,19.358,1.3482282,19.8757,0.5681109,20.8192,0.82815,21.2452,0.6902,21.9876,1.6331118,21.7902,1.6331118,22.6858
07/11/2013 19:00,0.1488666667,17.165,0.1488666667,16.665,0.0855555556,16.165,0.0821333333,16.365,0.0855555556,16.565,0.077,16.765,0.0342222222,16.965,0.154,17.165,0.077,17.365,0.0171111111,17.565,0.0855555556,17.765,0.4277777778,17.965,0.0684444444,19.165,1.344728,19.7809,0.566636,20.6282,0.826,21.0366,0.6902,21.9104,1.628872,21.5323,1.628872,22.3176
07/11/2013 20:00,0.1488666667,16.973,0.1488666667,16.473,0.0855555556,15.973,0.0821333333,16.173,0.0855555556,16.373,0.077,16.573,0.0342222222,16.773,0.154,16.973,0.077,17.173,0.0171111111,17.373,0.0855555556,17.573,0.4277777778,17.773,0.0684444444,18.973,1.340251,19.7335,0.5647495,20.4348,0.82325,20.8481,0.6902,21.8392,1.623449,21.4106,1.623449,22.011
07/11/2013 21:00,0.1469333333,16.683,0.1469333333,16.183,0.0844444444,15.683,0.0810666667,15.883,0.0844444444,16.083,0.076,16.283,0.0337777778,16.483,0.152,16.683,0.076,16.883,0.0168888889,17.083,0.0844444444,17.283,0.4222222222,17.483,0.0675555556,18.683,1.3365066,19.7118,0.5631717,20.2598,0.82095,20.6949,0.6902,21.7701,1.6189134,21.4558,1.6189134,21.7865
07/11/2013 22:00,0.1469333333,16.394,0.1469333333,15.894,0.0844444444,15.394,0.0810666667,15.594,0.0844444444,15.794,0.076,15.994,0.0337777778,16.194,0.152,16.394,0.076,16.594,0.0168888889,16.794,0.0844444444,16.994,0.4222222222,17.194,0.0675555556,18.394,1.3320296,19.6918,0.5612852,20.1023,0.8182,20.55,0.6902,21.6874,1.6134904,21.4569,1.6134904,21.6149
07/11/2013 23:00,0.145,16.104,0.145,15.604,0.0833333333,15.104,0.08,15.304,0.0833333333,15.504,0.075,15.704,0.0333333333,15.904,0.15,16.104,0.075,16.304,0.0166666667,16.504,0.0833333333,16.704,0.4166666667,16.904,0.0666666667,18.104,1.3283666,19.6699,0.5597417,19.9622,0.81595,20.4008,0.6902,21.5915,1.6090534,21.391,1.6090534,21.482
07/12/2013 0:00,0.145,15.91,0.145,15.41,0.0833333333,14.91,0.08,15.11,0.0833333333,15.31,0.075,15.51,0.0333333333,15.71,0.15,15.91,0.075,16.11,0.0166666667,16.31,0.0833333333,16.51,0.4166666667,16.71,0.0666666667,17.91,1.323971,19.6412,0.5578895,19.8344,0.81325,20.2353,0.6902,21.4805,1.603729,21.268,1.603729,21.3571
07/12/2013 1:00,0.1430666667,15.619,0.1430666667,15.119,0.0822222222,14.619,0.0789333333,14.819,0.0822222222,15.019,0.074,15.219,0.0328888889,15.419,0.148,15.619,0.074,15.819,0.0164444444,16.019,0.0822222222,16.219,0.4111111111,16.419,0.0657777778,17.619,1.3205522,19.611,0.5564489,19.7196,0.81115,20.0604,0.6902,21.3628,1.5995878,21.1265,1.5995878,21.2298
07/12/2013 2:00,0.1411333333,15.328,0.1411333333,14.828,0.0811111111,14.328,0.0778666667,14.528,0.0811111111,14.728,0.073,14.928,0.0324444444,15.128,0.146,15.328,0.073,15.528,0.0162222222,15.728,0.0811111111,15.928,0.4055555556,16.128,0.0648888889,17.328,1.3147728,19.5778,0.5540136,19.6183,0.8076,19.8884,0.6902,21.2435,1.5925872,21.0089,1.5925872,21.1045
07/12/2013 3:00,0.1411333333,15.036,0.1411333333,14.536,0.0811111111,14.036,0.0778666667,14.236,0.0811111111,14.436,0.073,14.636,0.0324444444,14.836,0.146,15.036,0.073,15.236,0.0162222222,15.436,0.0811111111,15.636,0.4055555556,15.836,0.0648888889,17.036,1.3102958,19.5346,0.5521271,19.525,0.80485,19.7163,0.6902,21.1187,1.5871642,20.8712,1.5871642,20.9699
07/12/2013 4:00,0.1392,14.841,0.1392,14.341,0.08,13.841,0.0768,14.041,0.08,14.241,0.072,14.441,0.032,14.641,0.144,14.841,0.072,15.041,0.016,15.241,0.08,15.441,0.4,15.641,0.064,16.841,1.3070398,19.4862,0.5507551,19.4409,0.80285,19.5542,0.6902,20.9946,1.5832202,20.7384,1.5832202,20.8356
07/12/2013 5:00,0.1392,14.548,0.1392,14.048,0.08,13.548,0.0768,13.748,0.08,13.948,0.072,14.148,0.032,14.348,0.144,14.548,0.072,14.748,0.016,14.948,0.08,15.148,0.4,15.348,0.064,16.548,1.3029698,19.4348,0.5490401,19.368,0.80035,19.4126,0.6902,20.8753,1.5782902,20.6393,1.5782902,20.7118
07/12/2013 6:00,0.1372666667,14.353,0.1372666667,13.853,0.0788888889,13.353,0.0757333333,13.553,0.0788888889,13.753,0.071,13.953,0.0315555556,14.153,0.142,14.353,0.071,14.553,0.0157777778,14.753,0.0788888889,14.953,0.3944444444,15.153,0.0631111111,16.353,1.2997952,19.3806,0.5477024,19.3061,0.7984,19.2954,0.6902,20.7586,1.5744448,20.5557,1.5744448,20.6065
07/12/2013 7:00,0.1372666667,14.255,0.1372666667,13.755,0.0788888889,13.255,0.0757333333,13.455,0.0788888889,13.655,0.071,13.855,0.0315555556,14.055,0.142,14.255,0.071,14.455,0.0157777778,14.655,0.0788888889,14.855,0.3944444444,15.055,0.0631111111,16.255,1.2959694,19.3326,0.5460903,19.2651,0.79605,19.2166,0.6902,20.6619,1.5698106,20.499,1.5698106,20.5605
07/12/2013 8:00,0.1353333333,14.353,0.1353333333,13.853,0.0777777778,13.353,0.0746666667,13.553,0.0777777778,13.753,0.07,13.953,0.0311111111,14.153,0.14,14.353,0.07,14.553,0.0155555556,14.753,0.0777777778,14.953,0.3888888889,15.153,0.0622222222,16.353,1.2931204,19.3264,0.5448898,19.2486,0.7943,19.1895,0.6902,20.5981,1.5663596,20.5213,1.5663596,20.6087
07/12/2013 9:00,0.1353333333,14.841,0.1353333333,14.341,0.0777777778,13.841,0.0746666667,14.041,0.0777777778,14.241,0.07,14.441,0.0311111111,14.641,0.14,14.841,0.07,15.041,0.0155555556,15.241,0.0777777778,15.441,0.3888888889,15.641,0.0622222222,16.841,1.2896202,19.3704,0.5434149,19.2538,0.79215,19.2295,0.6902,20.5577,1.5621198,20.5928,1.5621198,20.7503
07/12/2013 10:00,0.1334,15.036,0.1334,14.536,0.0766666667,14.036,0.0736,14.236,0.0766666667,14.436,0.069,14.636,0.0306666667,14.836,0.138,15.036,0.069,15.236,0.0153333333,15.436,0.0766666667,15.636,0.3833333333,15.836,0.0613333333,17.036,1.2870968,19.3211,0.5423516,19.3828,0.7906,19.5208,0.6902,20.5766,1.5590632,20.842,1.5590632,20.9466
07/12/2013 11:00,0.1334,15.425,0.1334,14.925,0.0766666667,14.425,0.0736,14.625,0.0766666667,14.825,0.069,15.025,0.0306666667,15.225,0.138,15.425,0.069,15.625,0.0153333333,15.825,0.0766666667,16.025,0.3833333333,16.225,0.0613333333,17.425,1.2838408,19.3155,0.5409796,19.5923,0.7886,19.8999,0.6902,20.7246,1.5551192,21.253,1.5551192,21.2104
07/12/2013 12:00,0.1314666667,15.619,0.1314666667,15.119,0.0755555556,14.619,0.0725333333,14.819,0.0755555556,15.019,0.068,15.219,0.0302222222,15.419,0.136,15.619,0.068,15.819,0.0151111111,16.019,0.0755555556,16.219,0.3777777778,16.419,0.0604444444,17.619,1.2814802,19.3081,0.5399849,19.8876,0.78715,20.4071,0.6902,20.9344,1.5522598,21.9726,1.5522598,21.6375
07/12/2013 13:00,0.1314666667,16.394,0.1314666667,15.894,0.0755555556,15.394,0.0725333333,15.594,0.0755555556,15.794,0.068,15.994,0.0302222222,16.194,0.136,16.394,0.068,16.594,0.0151111111,16.794,0.0755555556,16.994,0.3777777778,17.194,0.0604444444,18.394,1.2784684,19.3163,0.5387158,20.224,0.7853,20.9632,0.6902,21.1704,1.5486116,22.3127,1.5486116,22.2092
07/12/2013 14:00,0.1314666667,16.297,0.1314666667,15.797,0.0755555556,15.297,0.0725333333,15.497,0.0755555556,15.697,0.068,15.897,0.0302222222,16.097,0.136,16.297,0.068,16.497,0.0151111111,16.697,0.0755555556,16.897,0.3777777778,17.097,0.0604444444,18.297,1.27798,19.3757,0.53851,20.5151,0.785,21.2444,0.6902,21.3792,1.54802,22.1918,1.54802,22.6992
07/12/2013 15:00,0.1314666667,16.297,0.1314666667,15.797,0.0755555556,15.297,0.0725333333,15.497,0.0755555556,15.697,0.068,15.897,0.0302222222,16.097,0.136,16.297,0.068,16.497,0.0151111111,16.697,0.0755555556,16.897,0.3777777778,17.097,0.0604444444,18.297,1.2780614,19.3265,0.5385443,20.5774,0.78505,21.1827,0.6902,21.4367,1.5481186,22.0937,1.5481186,22.9174
07/12/2013 16:00,0.1295333333,16.297,0.1295333333,15.797,0.0744444444,15.297,0.0714666667,15.497,0.0744444444,15.697,0.067,15.897,0.0297777778,16.097,0.134,16.297,0.067,16.497,0.0148888889,16.697,0.0744444444,16.897,0.3722222222,17.097,0.0595555556,18.297,1.276759,19.2315,0.5379955,20.5665,0.78425,21.0906,0.6902,21.4898,1.546541,21.7966,1.546541,22.8873
07/12/2013 17:00,0.1295333333,16.297,0.1295333333,15.797,0.0744444444,15.297,0.0714666667,15.497,0.0744444444,15.697,0.067,15.897,0.0297777778,16.097,0.134,16.297,0.067,16.497,0.0148888889,16.697,0.0744444444,16.897,0.3722222222,17.097,0.0595555556,18.297,1.2746426,19.1352,0.5371037,20.496,0.78295,20.9934,0.6902,21.5282,1.5439774,21.6308,1.5439774,22.72
07/12/2013 18:00,0.1295333333,16.394,0.1295333333,15.894,0.0744444444,15.394,0.0714666667,15.594,0.0744444444,15.794,0.067,15.994,0.0297777778,16.194,0.134,16.394,0.067,16.594,0.0148888889,16.794,0.0744444444,16.994,0.3722222222,17.194,0.0595555556,18.394,1.275131,19.0494,0.5373095,20.3515,0.78325,20.8761,0.6902,21.5138,1.544569,21.4585,1.544569,22.4285
07/12/2013 19:00,0.1295333333,16.297,0.1295333333,15.797,0.0744444444,15.297,0.0714666667,15.497,0.0744444444,15.697,0.067,15.897,0.0297777778,16.097,0.134,16.297,0.067,16.497,0.0148888889,16.697,0.0744444444,16.897,0.3722222222,17.097,0.0595555556,18.297,1.2761078,18.9955,0.5377211,20.1571,0.78385,20.7345,0.6902,21.4906,1.5457522,21.3082,1.5457522,22.1191
07/12/2013 20:00,0.1295333333,16.201,0.1295333333,15.701,0.0744444444,15.201,0.0714666667,15.401,0.0744444444,15.601,0.067,15.801,0.0297777778,16.001,0.134,16.201,0.067,16.401,0.0148888889,16.601,0.0744444444,16.801,0.3722222222,17.001,0.0595555556,18.201,1.277166,18.9729,0.538167,19.9511,0.7845,20.5854,0.6902,21.4584,1.547034,21.2112,1.547034,21.8501
07/12/2013 21:00,0.1295333333,16.104,0.1295333333,15.604,0.0744444444,15.104,0.0714666667,15.304,0.0744444444,15.504,0.067,15.704,0.0297777778,15.904,0.134,16.104,0.067,16.304,0.0148888889,16.504,0.0744444444,16.704,0.3722222222,16.904,0.0595555556,18.104,1.278387,18.9665,0.5386815,19.7531,0.78525,20.4349,0.6902,21.4159,1.548513,21.1983,1.548513,21.6348
07/12/2013 22:00,0.1276,15.91,0.1276,15.41,0.0733333333,14.91,0.0704,15.11,0.0733333333,15.31,0.066,15.51,0.0293333333,15.71,0.132,15.91,0.066,16.11,0.0146666667,16.31,0.0733333333,16.51,0.3666666667,16.71,0.0586666667,17.91,1.2780614,18.966,0.5385443,19.5702,0.78505,20.2722,0.6902,21.3577,1.5481186,21.167,1.5481186,21.4571
07/12/2013 23:00,0.1276,15.813,0.1276,15.313,0.0733333333,14.813,0.0704,15.013,0.0733333333,15.213,0.066,15.413,0.0293333333,15.613,0.132,15.813,0.066,16.013,0.0146666667,16.213,0.0733333333,16.413,0.3666666667,16.613,0.0586666667,17.813,1.2766776,18.9705,0.5379612,19.4081,0.7842,20.0993,0.6902,21.2873,1.5464424,21.1126,1.5464424,21.3136
07/13/2013 0:00,0.1276,15.619,0.1276,15.119,0.0733333333,14.619,0.0704,14.819,0.0733333333,15.019,0.066,15.219,0.0293333333,15.419,0.132,15.619,0.066,15.819,0.0146666667,16.019,0.0733333333,16.219,0.3666666667,16.419,0.0586666667,17.619,1.277573,18.9792,0.5383385,19.2695,0.78475,19.9208,0.6902,21.2091,1.547527,21.0498,1.547527,21.1946
07/13/2013 1:00,0.1276,15.522,0.1276,15.022,0.0733333333,14.522,0.0704,14.722,0.0733333333,14.922,0.066,15.122,0.0293333333,15.322,0.132,15.522,0.066,15.722,0.0146666667,15.922,0.0733333333,16.122,0.3666666667,16.322,0.0586666667,17.522,1.2786312,18.9906,0.5387844,19.1554,0.7854,19.7448,0.6902,21.1271,1.5488088,20.9913,1.5488088,21.0956
07/13/2013 2:00,0.1276,15.328,0.1276,14.828,0.0733333333,14.328,0.0704,14.528,0.0733333333,14.728,0.066,14.928,0.0293333333,15.128,0.132,15.328,0.066,15.528,0.0146666667,15.728,0.0733333333,15.928,0.3666666667,16.128,0.0586666667,17.328,1.279608,18.9987,0.539196,19.0625,0.786,19.5721,0.6902,21.0405,1.549992,20.9206,1.549992,21.0058
07/13/2013 3:00,0.1256666667,15.231,0.1256666667,14.731,0.0722222222,14.231,0.0693333333,14.431,0.0722222222,14.631,0.065,14.831,0.0288888889,15.031,0.13,15.231,0.065,15.431,0.0144444444,15.631,0.0722222222,15.831,0.3611111111,16.031,0.0577777778,17.231,1.2787126,18.9987,0.5388187,18.9853,0.78545,19.4017,0.6902,20.9481,1.5489074,20.8223,1.5489074,20.9144
07/13/2013 4:00,0.1256666667,15.036,0.1256666667,14.536,0.0722222222,14.036,0.0693333333,14.236,0.0722222222,14.436,0.065,14.636,0.0288888889,14.836,0.13,15.036,0.065,15.236,0.0144444444,15.436,0.0722222222,15.636,0.3611111111,15.836,0.0577777778,17.036,1.2766776,18.9887,0.5379612,18.9194,0.7842,19.235,0.6902,20.8499,1.5464424,20.7015,1.5464424,20.8143
07/13/2013 5:00,0.1256666667,14.841,0.1256666667,14.341,0.0722222222,13.841,0.0693333333,14.041,0.0722222222,14.241,0.065,14.441,0.0288888889,14.641,0.13,14.841,0.065,15.041,0.0144444444,15.241,0.0722222222,15.441,0.3611111111,15.641,0.0577777778,16.841,1.2770032,18.9691,0.5380984,18.8619,0.7844,19.0763,0.6902,20.7479,1.5468368,20.5768,1.5468368,20.7042
07/13/2013 6:00,0.1256666667,14.646,0.1256666667,14.146,0.0722222222,13.646,0.0693333333,13.846,0.0722222222,14.046,0.065,14.246,0.0288888889,14.446,0.13,14.646,0.065,14.846,0.0144444444,15.046,0.0722222222,15.246,0.3611111111,15.446,0.0577777778,16.646,1.2774916,18.9467,0.5383042,18.8148,0.7847,18.9384,0.6902,20.6468,1.5474284,20.4751,1.5474284,20.5997
07/13/2013 7:00,0.1256666667,14.548,0.1256666667,14.048,0.0722222222,13.548,0.0693333333,13.748,0.0722222222,13.948,0.065,14.148,0.0288888889,14.348,0.13,14.548,0.065,14.748,0.0144444444,14.948,0.0722222222,15.148,0.3611111111,15.348,0.0577777778,16.548,1.2777358,18.9276,0.5384071,18.7867,0.78485,18.8352,0.6902,20.5596,1.5477242,20.4093,1.5477242,20.5415
07/13/2013 8:00,0.1256666667,14.646,0.1256666667,14.146,0.0722222222,13.646,0.0693333333,13.846,0.0722222222,14.046,0.065,14.246,0.0288888889,14.446,0.13,14.646,0.065,14.846,0.0144444444,15.046,0.0722222222,15.246,0.3611111111,15.446,0.0577777778,16.646,1.27798,18.9463,0.53851,18.7842,0.785,18.7887,0.6902,20.5034,1.54802,20.424,1.54802,20.5678
07/13/2013 9:00,0.1237333333,15.036,0.1237333333,14.536,0.0711111111,14.036,0.0682666667,14.236,0.0711111111,14.436,0.064,14.636,0.0284444444,14.836,0.128,15.036,0.064,15.236,0.0142222222,15.436,0.0711111111,15.636,0.3555555556,15.836,0.0568888889,17.036,1.2765148,19.013,0.5378926,18.8057,0.7841,18.8133,0.6902,20.4687,1.5462452,20.5071,1.5462452,20.6862
07/13/2013 10:00,0.1237333333,15.522,0.1237333333,15.022,0.0711111111,14.522,0.0682666667,14.722,0.0711111111,14.922,0.064,15.122,0.0284444444,15.322,0.128,15.522,0.064,15.722,0.0142222222,15.922,0.0711111111,16.122,0.3555555556,16.322,0.0568888889,17.522,1.2737472,19.0011,0.5367264,18.9649,0.7824,19.1255,0.6902,20.4961,1.5428928,20.7642,1.5428928,20.892
07/13/2013 11:00,0.1237333333,15.619,0.1237333333,15.119,0.0711111111,14.619,0.0682666667,14.819,0.0711111111,15.019,0.064,15.219,0.0284444444,15.419,0.128,15.619,0.064,15.819,0.0142222222,16.019,0.0711111111,16.219,0.3555555556,16.419,0.0568888889,17.619,1.2732588,19.0589,0.5365206,19.246,0.7821,19.6115,0.6902,20.7009,1.5423012,21.3396,1.5423012,21.2408
07/13/2013 12:00,0.1237333333,15.716,0.1237333333,15.216,0.0711111111,14.716,0.0682666667,14.916,0.0711111111,15.116,0.064,15.316,0.0284444444,15.516,0.128,15.716,0.064,15.916,0.0142222222,16.116,0.0711111111,16.316,0.3555555556,16.516,0.0568888889,17.716,1.272689,19.0731,0.5362805,19.511,0.78175,20.0452,0.6902,20.836,1.541611,21.7868,1.541611,21.5782
07/13/2013 13:00,0.1237333333,17.069,0.1237333333,16.569,0.0711111111,16.069,0.0682666667,16.269,0.0711111111,16.469,0.064,16.669,0.0284444444,16.869,0.128,17.069,0.064,17.269,0.0142222222,17.469,0.0711111111,17.669,0.3555555556,17.869,0.0568888889,19.069,1.271875,19.0224,0.5359375,19.6588,0.78125,20.2247,0.6902,20.8628,1.540625,21.447,1.540625,21.7243
