STREAM_KM,LONGDD,LATDD,TopoWest,TopoSouth,TopoEast,Veg0_EMERG,Veg1_NE,Veg2_NE,Veg3_NE,Veg4_NE,Veg5_NE,Veg6_NE,Veg7_NE,Veg8_NE,Veg1_E,Veg2_E,Veg3_E,Veg4_E,Veg5_E,Veg6_E,Veg7_E,Veg8_E,Veg1_SE,Veg2_SE,Veg3_SE,Veg4_SE,Veg5_SE,Veg6_SE,Veg7_SE,Veg8_SE,Veg1_S,Veg2_S,Veg3_S,Veg4_S,Veg5_S,Veg6_S,Veg7_S,Veg8_S,Veg1_SW,Veg2_SW,Veg3_SW,Veg4_SW,Veg5_SW,Veg6_SW,Veg7_SW,Veg8_SW,Veg1_W,Veg2_W,Veg3_W,Veg4_W,Veg5_W,Veg6_W,Veg7_W,Veg8_W,Veg1_NW,Veg2_NW,Veg3_NW,Veg4_NW,Veg5_NW,Veg6_NW,Veg7_NW,Veg8_NW,ELEV_V1_NE,ELEV_V2_NE,ELEV_V3_NE,ELEV_V4_NE,ELEV_V5_NE,ELEV_V6_NE,ELEV_V7_NE,ELEV_V8_NE,ELEV_V1_E,ELEV_V2_E,ELEV_V3_E,ELEV_V4_E,ELEV_V5_E,ELEV_V6_E,ELEV_V7_E,ELEV_V8_E,ELEV_V1_SE,ELEV_V2_SE,ELEV_V3_SE,ELEV_V4_SE,ELEV_V5_SE,ELEV_V6_SE,ELEV_V7_SE,ELEV_V8_SE,ELEV_V1_S,ELEV_V2_S,ELEV_V3_S,ELEV_V4_S,ELEV_V5_S,ELEV_V6_S,ELEV_V7_S,ELEV_V8_S,ELEV_V1_SW,ELEV_V2_SW,ELEV_V3_SW,ELEV_V4_SW,ELEV_V5_SW,ELEV_V6_SW,ELEV_V7_SW,ELEV_V8_SW,ELEV_V1_W,ELEV_V2_W,ELEV_V3_W,ELEV_V4_W,ELEV_V5_W,ELEV_V6_W,ELEV_V7_W,ELEV_V8_W,ELEV_V1_NW,ELEV_V2_NW,ELEV_V3_NW,ELEV_V4_NW,ELEV_V5_NW,ELEV_V6_NW,ELEV_V7_NW,ELEV_V8_NW,LAT_V1_NE,LAT_V2_NE,LAT_V3_NE,LAT_V4_NE,LAT_V5_NE,LAT_V6_NE,LAT_V7_NE,LAT_V8_NE,LAT_V1_E,LAT_V2_E,LAT_V3_E,LAT_V4_E,LAT_V5_E,LAT_V6_E,LAT_V7_E,LAT_V8_E,LAT_V1_SE,LAT_V2_SE,LAT_V3_SE,LAT_V4_SE,LAT_V5_SE,LAT_V6_SE,LAT_V7_SE,LAT_V8_SE,LAT_V1_S,LAT_V2_S,LAT_V3_S,LAT_V4_S,LAT_V5_S,LAT_V6_S,LAT_V7_S,LAT_V8_S,LAT_V1_SW,LAT_V2_SW,LAT_V3_SW,LAT_V4_SW,LAT_V5_SW,LAT_V6_SW,LAT_V7_SW,LAT_V8_SW,LAT_V1_W,LAT_V2_W,LAT_V3_W,LAT_V4_W,LAT_V5_W,LAT_V6_W,LAT_V7_W,LAT_V8_W,LAT_V1_NW,LAT_V2_NW,LAT_V3_NW,LAT_V4_NW,LAT_V5_NW,LAT_V6_NW,LAT_V7_NW,LAT_V8_NW,LON_V1_NE,LON_V2_NE,LON_V3_NE,LON_V4_NE,LON_V5_NE,LON_V6_NE,LON_V7_NE,LON_V8_NE,LON_V1_E,LON_V2_E,LON_V3_E,LON_V4_E,LON_V5_E,LON_V6_E,LON_V7_E,LON_V8_E,LON_V1_SE,LON_V2_SE,LON_V3_SE,LON_V4_SE,LON_V5_SE,LON_V6_SE,LON_V7_SE,LON_V8_SE,LON_V1_S,LON_V2_S,LON_V3_S,LON_V4_S,LON_V5_S,LON_V6_S,LON_V7_S,LON_V8_S,LON_V1_SW,LON_V2_SW,LON_V3_SW,LON_V4_SW,LON_V5_SW,LON_V6_SW,LON_V7_SW,LON_V8_SW,LON_V1_W,LON_V2_W,LON_V3_W,LON_V4_W,LON_V5_W,LON_V6_W,LON_V7_W,LON_V8_W,LON_V1_NW,LON_V2_NW,LON_V3_NW,LON_V4_NW,LON_V5_NW,LON_V6_NW,LON_V7_NW
46.5,16.3376904625,47.1933310066,7.1250163489,2.489552922,11.309932474,0,237,237,237,119,119,119,187,119,237,237,237,119,119,119,119,187,0,237,237,237,237,237,237,237,0,0,237,237,237,237,237,237,213,213,119,119,119,119,119,119,213,119,119,119,119,119,119,119,0,213,119,119,119,119,119,119,256,256,257,257,257,257,257,257,257,256,257,257,257,257,257,257,0,257,256,256,257,257,257,257,0,0,256,257,256,256,256,256,256,257,257,257,257,257,257,257,256,257,257,257,257,257,257,257,0,256,257,257,257,257,257,257,47.1933691707,47.1934073347,47.1934454988,47.1934836628,47.1935218268,47.1935599907,47.1935981546,47.1936363185,47.1933310036,47.1933310005,47.1933309973,47.1933309941,47.1933309908,47.1933309875,47.1933309842,47.1933309807,0,47.1932546698,47.1932165014,47.1931783329,47.1931401644,47.1931019959,47.1930638274,47.1930256588,0,0,47.193169081,47.1931151058,47.1930611306,47.1930071554,47.1929531801,47.1928992049,47.1932928425,47.1932546783,47.1932165142,47.19317835,47.1931401857,47.1931020215,47.1930638572,47.1930256929,47.1933310096,47.1933310125,47.1933310154,47.1933310182,47.193331021,47.1933310237,47.1933310263,47.1933310289,0,47.1934073433,47.1934455116,47.1934836798,47.1935218481,47.1935600163,47.1935981845,47.1936363526,16.3377464579,16.3378024533,16.3378584488,16.3379144444,16.3379704401,16.3380264358,16.3380824317,16.3381384276,16.3377696475,16.3378488324,16.3379280173,16.3380072022,16.3380863871,16.338165572,16.3382447569,16.3383239418,0,16.3378024405,16.3378584294,16.3379144181,16.3379704068,16.3380263955,16.338082384,16.3381383725,0,0,16.3376904493,16.3376904449,16.3376904405,16.337690436,16.3376904316,16.3376904272,16.3376344673,16.3375784721,16.337522477,16.337466482,16.337410487,16.3373544922,16.3372984974,16.3372425027,16.3376112776,16.3375320927,16.3374529078,16.3373737229,16.337294538,16.3372153531,16.3371361682,16.3370569833,0,16.3375784843,16.337522495,16.3374665057,16.3374105163,16.3373545267,16.3372985372
46.45,16.3377647409,47.1929017202,3.3664606634,6.3401917459,1.7899106083,0,0,237,237,237,237,237,119,119,237,237,237,237,237,237,237,237,237,237,237,119,119,119,119,119,0,237,237,237,237,237,237,237,0,237,237,237,237,237,237,237,237,237,237,237,119,119,119,119,237,237,237,237,119,119,119,119,0,256,256,257,257,257,257,257,256,256,256,256,257,257,257,257,256,257,257,257,257,257,257,257,0,257,256,253,253,253,253,253,0,256,257,256,255,255,256,256,256,256,257,257,256,256,256,256,256,257,256,257,257,257,257,257,0,47.1929780483,47.1930162123,47.1930543763,47.1930925402,47.1931307042,47.1931688681,47.1932070319,47.1929017171,47.192901714,47.1929017108,47.1929017076,47.1929017042,47.1929017009,47.1929016975,47.192901694,47.1928635518,47.1928253834,47.1927872149,47.1927490464,47.1927108779,47.1926727093,47.1926345407,47.1925963721,0,47.1927937698,47.1927397946,47.1926858194,47.1926318442,47.192577869,47.1925238938,47.1924699186,0,47.192825392,47.1927872279,47.1927490637,47.1927108995,47.1926727353,47.1926345711,47.1925964068,47.1929017233,47.1929017263,47.1929017292,47.1929017321,47.1929017349,47.1929017376,47.1929017403,47.192901743,47.1929398886,47.192978057,47.1930162253,47.1930543936,47.1930925619,47.1931307302,47.1931688984,47.1932070666,0,16.3378767308,16.3379327259,16.3379887211,16.3380447164,16.3381007117,16.3381567072,16.3382127027,16.3378439251,16.3379231094,16.3380022936,16.3380814779,16.3381606622,16.3382398464,16.3383190307,16.338398215,16.3378207294,16.3378767178,16.3379327062,16.3379886944,16.3380446826,16.3381006707,16.3381566588,16.3382126467,0,16.3377647319,16.3377647274,16.3377647229,16.3377647184,16.3377647139,16.3377647094,16.3377647049,0,16.3376527512,16.3375967565,16.3375407619,16.3374847673,16.3374287728,16.3373727785,16.3373167842,16.3376855566,16.3376063723,16.3375271881,16.3374480038,16.3373688195,16.3372896353,16.337210451,16.3371312667,16.3377087523,16.3376527636,16.3375967748,16.337540786,16.3374847971,16.3374288081,16.337372819
46.4,16.3377158213,47.1924666187,6.5819446552,3.2397002961,11.309932474,0,237,237,237,237,119,119,119,119,237,237,237,237,119,119,119,119,0,0,237,237,237,119,119,119,0,237,237,237,237,237,237,237,237,237,237,237,251,251,237,251,237,237,237,237,237,119,119,119,0,237,237,237,237,237,119,119,253,253,253,256,257,257,257,256,253,254,256,257,256,257,256,256,0,0,255,256,256,256,256,256,0,253,253,253,253,254,254,255,253,253,255,256,256,256,256,256,253,254,255,255,256,256,256,256,0,253,253,253,255,256,256,256,47.1925047827,47.1925429468,47.1925811108,47.1926192748,47.1926574388,47.1926956028,47.1927337667,47.1927719306,47.1924666156,47.1924666125,47.1924666093,47.1924666061,47.1924666028,47.1924665995,47.1924665961,47.1924665927,0,0,47.1923521134,47.1923139449,47.1922757764,47.1922376079,47.1921994393,47.1921612707,0,47.1923586682,47.192304693,47.1922507178,47.1921967426,47.1921427674,47.1920887922,47.1920348169,47.1924284546,47.1923902904,47.1923521262,47.1923139621,47.1922757978,47.1922376336,47.1921994693,47.192161305,47.1924666217,47.1924666246,47.1924666275,47.1924666303,47.1924666331,47.1924666359,47.1924666385,47.1924666411,0,47.1925429554,47.1925811237,47.192619292,47.1926574602,47.1926956285,47.1927337967,47.1927719648,16.3377718158,16.3378278103,16.3378838049,16.3379397996,16.3379957944,16.3380517893,16.3381077842,16.3381637792,16.337795005,16.3378741886,16.3379533722,16.3380325558,16.3381117394,16.338190923,16.3382701067,16.3383492903,0,0,16.3378837854,16.3379397732,16.337995761,16.3380517487,16.3381077363,16.3381637238,0,16.3377158124,16.337715808,16.3377158036,16.3377157991,16.3377157947,16.3377157902,16.3377157858,16.337659827,16.3376038327,16.3375478384,16.3374918443,16.3374358503,16.3373798563,16.3373238624,16.3372678686,16.3376366377,16.3375574541,16.3374782705,16.3373990869,16.3373199032,16.3372407196,16.337161536,16.3370823524,0,16.3376038449,16.3375478566,16.3374918682,16.3374358797,16.3373798911,16.3373239024
46.35,16.3378462406,47.1920308174,16.699244234,2.231174608,45,0,237,237,237,119,119,119,119,119,237,237,119,119,119,119,119,119,0,237,237,119,119,119,119,119,0,0,0,0,0,0,0,0,237,237,237,237,237,251,251,251,237,237,237,251,251,251,251,251,0,237,237,237,237,251,251,237,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,0,256,256,256,256,256,256,256,0,0,0,0,0,0,0,0,253,255,256,255,256,256,254,253,253,256,256,255,255,256,256,256,0,254,255,256,256,256,256,256,47.1920689814,47.1921071454,47.1921453094,47.1921834733,47.1922216372,47.1922598011,47.192297965,47.1923361288,47.1920308142,47.192030811,47.1920308078,47.1920308045,47.1920308011,47.1920307977,47.1920307942,47.1920307907,0,47.1919544804,47.1919163119,47.1918781434,47.1918399748,47.1918018062,47.1917636376,47.1917254689,0,0,0,0,0,0,0,0,47.1919926533,47.1919544892,47.1919163251,47.191878161,47.1918399968,47.1918018327,47.1917636684,47.1917255042,47.1920308205,47.1920308235,47.1920308265,47.1920308294,47.1920308323,47.1920308351,47.1920308379,47.1920308406,0,47.1921071542,47.1921453226,47.1921834909,47.1922216593,47.1922598276,47.1922979958,47.1923361641,16.3379022347,16.3379582289,16.3380142231,16.3380702175,16.3381262119,16.3381822064,16.3382382009,16.3382941956,16.3379254236,16.3380046065,16.3380837895,16.3381629725,16.3382421555,16.3383213384,16.3384005214,16.3384797044,0,16.3379582156,16.338014203,16.3380701903,16.3381261775,16.3381821646,16.3382381517,16.3382941387,0,0,0,0,0,0,0,0,16.3377902466,16.3377342527,16.3376782588,16.337622265,16.3375662714,16.3375102777,16.3374542842,16.3373982908,16.3377670576,16.3376878747,16.3376086917,16.3375295087,16.3374503258,16.3373711428,16.3372919598,16.3372127768,0,16.3377342653,16.3376782775,16.3376222896,16.3375663017,16.3375103137,16.3374543256
46.3,16.3378491147,47.1915816774,15.9453959009,5.9061411138,18.4349488229,0,0,237,237,237,119,119,119,119,237,237,237,119,119,119,119,119,0,237,237,237,237,237,237,0,0,242,242,242,242,187,119,119,0,242,242,187,119,119,119,119,237,237,242,242,187,119,119,119,237,237,237,237,237,237,251,251,0,255,256,256,256,256,256,256,254,256,256,256,256,256,256,256,0,255,256,256,256,255,255,0,0,253,253,255,256,256,256,256,0,254,256,256,256,256,256,256,254,253,253,256,256,256,256,256,255,255,255,255,255,256,256,256,0,47.1916580054,47.1916961694,47.1917343333,47.1917724973,47.1918106611,47.191848825,47.1918869888,47.1915816743,47.1915816711,47.1915816678,47.1915816645,47.1915816611,47.1915816577,47.1915816542,47.1915816507,0,47.1915053405,47.1914671719,47.1914290034,47.1913908348,47.1913526662,47.1913144976,0,0,47.191473727,47.1914197517,47.1913657765,47.1913118013,47.1912578261,47.1912038509,47.1911498756,0,47.1915053493,47.1914671852,47.191429021,47.1913908569,47.1913526927,47.1913145285,47.1912763642,47.1915816805,47.1915816835,47.1915816865,47.1915816895,47.1915816923,47.1915816952,47.1915816979,47.1915817006,47.1916198459,47.1916580143,47.1916961826,47.191734351,47.1917725193,47.1918106876,47.1918488559,47.1918870241,0,16.337961102,16.3380170958,16.3380730897,16.3381290836,16.3381850776,16.3382410717,16.3382970659,16.337928297,16.3380074793,16.3380866616,16.3381658439,16.3382450262,16.3383242085,16.3384033908,16.3384825731,0,16.3379610887,16.3380170757,16.3380730625,16.3381290492,16.3381850359,16.3382410225,0,0,16.3378491055,16.337849101,16.3378490964,16.3378490918,16.3378490872,16.3378490826,16.3378490781,0,16.3377371277,16.3376811343,16.337625141,16.3375691478,16.3375131547,16.3374571616,16.3374011686,16.3377699324,16.3376907501,16.3376115678,16.3375323855,16.3374532032,16.3373740209,16.3372948386,16.3372156563,16.3377931275,16.3377371403,16.337681153,16.3376251656,16.3375691782,16.3375131906,16.337457203
46.25,16.3382129042,47.1912489199,8.53076561,16.699244234,4.513988458,0,237,237,237,119,119,119,119,119,0,0,0,0,237,237,237,237,0,242,242,187,187,119,119,119,242,187,119,119,119,119,119,119,242,242,187,119,119,119,119,119,0,0,242,187,119,119,119,119,0,237,0,0,0,0,0,242,254,255,256,256,256,256,256,256,0,0,0,0,253,255,256,256,0,254,256,256,256,256,256,256,254,256,256,256,255,255,256,256,254,256,256,256,256,255,255,255,0,0,255,256,256,256,256,256,0,254,0,0,0,0,0,254,47.1912870838,47.1913252476,47.1913634114,47.1914015752,47.1914397389,47.1914779026,47.1915160663,47.19155423,0,0,0,0,47.1912489024,47.1912488987,47.191248895,47.1912488912,0,47.1911725826,47.1911344139,47.1910962452,47.1910580764,47.1910199077,47.1909817388,47.19094357,47.1911949447,47.1911409695,47.1910869943,47.191033019,47.1909790438,47.1909250686,47.1908710934,47.1908171181,47.1912107561,47.1911725922,47.1911344282,47.1910962643,47.1910581003,47.1910199363,47.1909817722,47.1909436082,0,0,47.1912489298,47.191248933,47.1912489361,47.1912489392,47.1912489422,47.1912489452,0,47.1913252572,0,0,0,0,0,47.1915542681,16.3382688977,16.3383248913,16.338380885,16.3384368788,16.3384928726,16.3385488666,16.3386048606,16.3386608547,0,0,0,0,16.3386088132,16.338687995,16.3387671768,16.3388463586,0,16.338324877,16.3383808633,16.3384368495,16.3384928357,16.3385488217,16.3386048077,16.3386607936,16.3382128992,16.3382128943,16.3382128893,16.3382128844,16.3382128794,16.3382128745,16.3382128696,16.3382128646,16.3381569107,16.3381009174,16.3380449241,16.3379889309,16.3379329377,16.3378769447,16.3378209517,16.3377649588,0,0,16.3379753588,16.337896177,16.3378169951,16.3377378133,16.3376586315,16.3375794497,0,16.338100931,0,0,0,0,0
46.2,16.3388427427,47.1911329654,18.4349488229,45,21.8014094864,0,237,237,119,119,119,119,119,119,0,237,237,237,119,119,119,119,0,0,0,242,242,242,242,242,242,242,187,119,119,119,119,119,242,242,187,119,119,119,119,119,0,242,242,242,242,242,242,187,0,237,237,237,237,237,119,119,254,255,256,256,256,256,256,256,0,256,256,256,256,256,256,256,0,0,0,253,255,255,255,256,254,256,256,256,256,256,256,256,254,256,256,256,256,256,256,256,0,255,255,256,256,256,256,256,0,252,255,256,256,256,256,256,47.191171129,47.1912092925,47.191247456,47.1912856194,47.1913237828,47.1913619463,47.1914001096,47.191438273,0,47.1911329577,47.1911329537,47.1911329497,47.1911329457,47.1911329416,47.1911329374,47.1911329332,0,0,0,47.1909802894,47.1909421204,47.1909039513,47.1908657822,47.190827613,47.1910789902,47.191025015,47.1909710397,47.1909170645,47.1908630893,47.1908091141,47.1907551388,47.1907011636,47.1910948018,47.1910566382,47.1910184746,47.190980311,47.1909421473,47.1909039836,47.1908658198,47.1908276561,0,47.1911329729,47.1911329766,47.1911329802,47.1911329838,47.1911329873,47.1911329907,47.1911329941,0,47.1912093032,47.1912474721,47.191285641,47.1913238098,47.1913619786,47.1914001473,47.1914383161,16.3388987366,16.3389547306,16.3390107246,16.3390667187,16.3391227129,16.3391787071,16.3392347015,16.3392906959,0,16.339001106,16.3390802877,16.3391594693,16.3392386509,16.3393178326,16.3393970142,16.3394761958,0,0,0,16.3390666858,16.3391226714,16.3391786568,16.3392346422,16.3392906276,16.3388427372,16.3388427316,16.338842726,16.3388427204,16.3388427148,16.3388427092,16.3388427036,16.3388426981,16.338786749,16.3387307553,16.3386747616,16.3386187681,16.3385627746,16.3385067813,16.338450788,16.3383947948,0,16.3386843795,16.3386051978,16.3385260162,16.3384468346,16.3383676529,16.3382884713,16.3382092897,0,16.3387307707,16.3386747846,16.3386187984,16.3385628121,16.3385068258,16.3384508393
46.15,16.3393847578,47.1908765104,16.699244234,19.9831065219,26.5650511771,0,237,237,119,119,119,119,119,119,0,237,237,237,237,119,119,119,0,0,0,242,242,187,187,187,242,187,119,119,119,119,119,119,242,187,119,119,119,119,119,119,0,242,187,187,119,119,119,119,0,0,0,237,237,237,237,237,255,256,256,256,256,256,255,255,0,255,256,256,256,256,256,256,0,0,0,254,256,256,256,256,253,256,256,256,255,255,255,255,255,256,256,256,256,256,255,255,0,255,256,256,256,256,256,256,0,0,0,254,255,256,256,256,47.1909146736,47.1909528369,47.1909910001,47.1910291633,47.1910673265,47.1911054896,47.1911436527,47.1911818158,0,47.1908765019,47.1908764976,47.1908764932,47.1908764888,47.1908764843,47.1908764797,47.1908764751,0,0,0,47.1907238333,47.190685664,47.1906474946,47.1906093252,47.1905711558,47.1908225351,47.1907685599,47.1907145847,47.1906606094,47.1906066342,47.190552659,47.1904986837,47.1904447085,47.190838347,47.1908001837,47.1907620203,47.190723857,47.1906856935,47.1906475301,47.1906093666,47.1905712031,0,47.1908765186,47.1908765227,47.1908765266,47.1908765306,47.1908765345,47.1908765383,47.1908765421,0,0,0,47.191029187,47.191067356,47.1911055251,47.1911436941,47.1911818631,16.3394407518,16.3394967458,16.33955274,16.3396087342,16.3396647285,16.3397207229,16.3397767173,16.3398327119,0,16.3395431203,16.3396223015,16.3397014828,16.339780664,16.3398598453,16.3399390266,16.3400182078,0,0,0,16.3396086982,16.3396646831,16.3397206679,16.3397766527,16.3398326373,16.3393847516,16.3393847455,16.3393847394,16.3393847332,16.3393847271,16.339384721,16.3393847148,16.3393847087,16.3393287639,16.3392727701,16.3392167763,16.3391607827,16.3391047891,16.3390487956,16.3389928022,16.3389368088,0,16.3392263953,16.339147214,16.3390680328,16.3389888515,16.3389096703,16.338830489,16.3387513077,0,0,0,16.3391608161,16.3391048305,16.3390488448,16.338992859
46.1,16.3399749358,47.1906900046,45,30.9637565321,4.8990924538,0,242,242,242,119,119,119,119,119,0,0,0,242,242,242,242,119,0,242,242,242,101,101,101,101,242,242,187,119,119,119,119,119,242,242,187,119,119,119,119,119,0,0,242,242,187,187,119,119,0,242,242,237,237,237,237,119,252,255,256,256,256,255,255,255,0,0,0,253,254,255,255,255,0,255,256,256,256,255,255,255,255,256,255,255,255,255,255,255,255,256,256,255,255,255,255,255,0,0,254,256,256,256,256,256,0,253,254,256,256,256,256,255,47.1907281676,47.1907663306,47.1908044935,47.1908426564,47.1908808193,47.1909189822,47.190957145,47.1909953078,0,0,0,47.1906899858,47.190689981,47.1906899761,47.1906899712,47.1906899662,0,47.1906136656,47.190575496,47.1905373264,47.1904991568,47.1904609872,47.1904228175,47.1903846478,47.1906360294,47.1905820542,47.1905280789,47.1904741037,47.1904201285,47.1903661532,47.190312178,47.1902582028,47.1906518416,47.1906136786,47.1905755155,47.1905373524,47.1904991893,47.1904610261,47.1904228629,47.1903846997,0,0,47.1906900182,47.1906900225,47.1906900269,47.1906900312,47.1906900354,47.1906900396,0,47.1907663436,47.190804513,47.1908426824,47.1908808518,47.1909190211,47.1909571904,47.1909953597,16.34003093,16.3400869243,16.3401429186,16.3401989131,16.3402549076,16.3403109022,16.3403668969,16.3404228917,0,0,0,16.3402916597,16.3403708406,16.3404500216,16.3405292026,16.3406083836,0,16.3400869049,16.3401428893,16.3401988737,16.340254858,16.3403108422,16.3403668263,16.3404228103,16.339974929,16.3399749223,16.3399749156,16.3399749088,16.3399749021,16.3399748954,16.3399748886,16.3399748819,16.3399189416,16.3398629476,16.3398069536,16.3397509597,16.3396949659,16.3396389722,16.3395829786,16.339526985,0,0,16.3397373928,16.3396582119,16.3395790309,16.3394998499,16.3394206689,16.339341488,0,16.3398629663,16.3398069815,16.3397509965,16.3396950115,16.3396390265,16.3395830413
46.05,16.3405957689,47.1905515737,26.5650511771,45,7.4314079712,0,242,119,119,119,119,119,119,119,0,242,242,242,119,119,119,119,0,0,0,0,0,242,242,242,242,242,242,101,101,187,119,119,242,242,242,101,187,119,119,119,0,242,242,242,242,242,242,187,0,0,242,242,242,242,242,119,252,255,255,255,255,255,255,255,0,252,254,256,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,256,255,255,255,0,255,255,256,256,256,256,255,0,0,254,255,255,256,256,256,47.1905897364,47.1906278991,47.1906660617,47.1907042243,47.1907423869,47.1907805494,47.1908187119,47.1908568744,0,47.1905515636,47.1905515584,47.1905515532,47.1905515479,47.1905515426,47.1905515372,47.1905515318,0,0,0,0,0,47.1903225544,47.1902843844,47.1902462144,47.1904975985,47.1904436232,47.190389648,47.1903356728,47.1902816975,47.1902277223,47.1901737471,47.1901197718,47.190513411,47.1904752482,47.1904370855,47.1903989227,47.1903607598,47.190322597,47.1902844341,47.1902462712,0,47.1905515836,47.1905515885,47.1905515933,47.1905515981,47.1905516028,47.1905516075,47.1905516121,0,0,47.190666083,47.1907042527,47.1907424224,47.190780592,47.1908187616,47.1908569312,16.3406517634,16.340707758,16.3407637526,16.3408197474,16.3408757422,16.3409317371,16.3409877321,16.3410437272,0,16.3407541304,16.3408333112,16.3409124919,16.3409916727,16.3410708535,16.3411500343,16.341229215,0,0,0,0,0,16.3409316717,16.3409876553,16.3410436387,16.3405957615,16.3405957541,16.3405957468,16.3405957394,16.340595732,16.3405957247,16.3405957173,16.34059571,16.3405397744,16.3404837801,16.3404277858,16.3403717916,16.3403157975,16.3402598035,16.3402038096,16.3401478157,0,16.3404374073,16.3403582266,16.3402790458,16.340199865,16.3401206842,16.3400415035,16.3399623227,0,0,16.3404278163,16.340371832,16.3403158476,16.3402598631,16.3402038785
46,16.341144851,47.1903189503,13.2405199152,21.8014094864,6.0090059575,0,242,242,242,119,119,119,136,136,0,242,242,242,242,187,191,191,0,242,242,242,242,242,101,101,242,242,101,101,101,187,119,119,242,242,101,101,187,119,119,119,0,0,242,242,242,101,101,101,0,242,242,242,242,242,242,119,253,254,255,255,255,255,255,255,0,252,252,253,254,256,255,255,0,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,255,255,255,255,255,255,0,253,252,252,253,253,254,255,47.1903571127,47.1903952751,47.1904334375,47.1904715999,47.1905097622,47.1905479244,47.1905860867,47.1906242489,0,47.1903189394,47.1903189339,47.1903189283,47.1903189227,47.190318917,47.1903189112,47.1903189054,0,47.1902426101,47.19020444,47.1901662698,47.1901280996,47.1900899294,47.1900517592,47.1900135889,47.1902649751,47.1902109999,47.1901570246,47.1901030494,47.1900490742,47.1899950989,47.1899411237,47.1898871484,47.1902807879,47.1902426254,47.1902044629,47.1901663004,47.1901281378,47.1900899752,47.1900518126,47.19001365,0,0,47.1903189663,47.1903189715,47.1903189766,47.1903189817,47.1903189868,47.1903189918,0,47.1903952904,47.1904334604,47.1904716304,47.1905098003,47.1905479703,47.1905861401,47.19062431,16.3412008457,16.3412568404,16.3413128352,16.3413688301,16.3414248251,16.3414808202,16.3415368153,16.3415928105,0,16.3413032119,16.3413823923,16.3414615727,16.3415407531,16.3416199336,16.341699114,16.3417782944,0,16.3412568177,16.3413128009,16.341368784,16.3414247671,16.3414807501,16.341536733,16.3415927158,16.3411448431,16.3411448352,16.3411448273,16.3411448193,16.3411448114,16.3411448035,16.3411447956,16.3411447877,16.3410888564,16.3410328619,16.3409768675,16.3409208732,16.3408648789,16.3408088848,16.3407528907,16.3406968967,0,0,16.3409073097,16.3408281293,16.3407489489,16.3406697685,16.340590588,16.3405114076,0,16.341032884,16.3409769004,16.3409209167,16.3408649329,16.3408089491,16.3407529651
45.95,16.3417185142,47.1901068747,18.4349488229,14.0362434679,16.699244234,0,242,187,101,101,101,101,101,101,0,242,187,101,101,191,101,101,0,0,0,0,0,242,242,242,242,242,242,101,101,101,187,119,242,242,101,101,101,187,119,119,242,242,242,242,101,101,101,101,0,0,0,0,242,242,242,242,252,255,255,255,255,255,255,255,0,255,255,255,255,255,255,255,0,0,0,0,0,254,253,253,253,254,255,255,255,255,255,255,254,255,255,255,255,255,255,255,253,255,255,255,255,255,255,255,0,0,0,0,252,252,254,254,47.1901450369,47.190183199,47.1902213611,47.1902595232,47.1902976852,47.1903358472,47.1903740092,47.1904121711,0,47.190106863,47.1901068571,47.1901068511,47.1901068451,47.190106839,47.1901068328,47.1901068266,0,0,0,0,0,47.1898778521,47.1898396816,47.189801511,47.1900528995,47.1899989243,47.189944949,47.1898909738,47.1898369986,47.1897830233,47.1897290481,47.1896750729,47.1900687126,47.1900305504,47.1899923882,47.1899542259,47.1899160636,47.1898779013,47.189839739,47.1898015766,47.1901068805,47.1901068862,47.1901068919,47.1901068975,47.190106903,47.1901069085,47.190106914,47.1901069194,0,0,0,0,47.1902977262,47.1903358964,47.1903740665,47.1904122367,16.3417745091,16.341830504,16.341886499,16.3419424941,16.3419984892,16.3420544845,16.3421104798,16.3421664752,0,16.3418768744,16.3419560545,16.3420352347,16.3421144148,16.3421935949,16.342272775,16.3423519551,0,0,0,0,0,16.3420544095,16.3421103917,16.3421663739,16.3417185057,16.3417184972,16.3417184887,16.3417184802,16.3417184717,16.3417184632,16.3417184547,16.3417184462,16.3416625195,16.3416065248,16.3415505302,16.3414945356,16.3414385412,16.3413825468,16.3413265526,16.3412705584,16.3416393341,16.341560154,16.3414809739,16.3414017938,16.3413226137,16.3412434336,16.3411642535,16.3410850733,0,0,0,0,16.3414385993,16.3413826161,16.3413266328
