STREAM_KM,LONGDD,LATDD,TopoWest,TopoSouth,TopoEast,Veg0_EMERG,Veg1_NE,Veg2_NE,Veg3_NE,Veg4_NE,Veg5_NE,Veg6_NE,Veg7_NE,Veg8_NE,Veg1_E,Veg2_E,Veg3_E,Veg4_E,Veg5_E,Veg6_E,Veg7_E,Veg8_E,Veg1_SE,Veg2_SE,Veg3_SE,Veg4_SE,Veg5_SE,Veg6_SE,Veg7_SE,Veg8_SE,Veg1_S,Veg2_S,Veg3_S,Veg4_S,Veg5_S,Veg6_S,Veg7_S,Veg8_S,Veg1_SW,Veg2_SW,Veg3_SW,Veg4_SW,Veg5_SW,Veg6_SW,Veg7_SW,Veg8_SW,Veg1_W,Veg2_W,Veg3_W,Veg4_W,Veg5_W,Veg6_W,Veg7_W,Veg8_W,Veg1_NW,Veg2_NW,Veg3_NW,Veg4_NW,Veg5_NW,Veg6_NW,Veg7_NW,Veg8_NW,ELEV_V1_NE,ELEV_V2_NE,ELEV_V3_NE,ELEV_V4_NE,ELEV_V5_NE,ELEV_V6_NE,ELEV_V7_NE,ELEV_V8_NE,ELEV_V1_E,ELEV_V2_E,ELEV_V3_E,ELEV_V4_E,ELEV_V5_E,ELEV_V6_E,ELEV_V7_E,ELEV_V8_E,ELEV_V1_SE,ELEV_V2_SE,ELEV_V3_SE,ELEV_V4_SE,ELEV_V5_SE,ELEV_V6_SE,ELEV_V7_SE,ELEV_V8_SE,ELEV_V1_S,ELEV_V2_S,ELEV_V3_S,ELEV_V4_S,ELEV_V5_S,ELEV_V6_S,ELEV_V7_S,ELEV_V8_S,ELEV_V1_SW,ELEV_V2_SW,ELEV_V3_SW,ELEV_V4_SW,ELEV_V5_SW,ELEV_V6_SW,ELEV_V7_SW,ELEV_V8_SW,ELEV_V1_W,ELEV_V2_W,ELEV_V3_W,ELEV_V4_W,ELEV_V5_W,ELEV_V6_W,ELEV_V7_W,ELEV_V8_W,ELEV_V1_NW,ELEV_V2_NW,ELEV_V3_NW,ELEV_V4_NW,ELEV_V5_NW,ELEV_V6_NW,ELEV_V7_NW,ELEV_V8_NW,LAT_V1_NE,LAT_V2_NE,LAT_V3_NE,LAT_V4_NE,LAT_V5_NE,LAT_V6_NE,LAT_V7_NE,LAT_V8_NE,LAT_V1_E,LAT_V2_E,LAT_V3_E,LAT_V4_E,LAT_V5_E,LAT_V6_E,LAT_V7_E,LAT_V8_E,LAT_V1_SE,LAT_V2_SE,LAT_V3_SE,LAT_V4_SE,LAT_V5_SE,LAT_V6_SE,LAT_V7_SE,LAT_V8_SE,LAT_V1_S,LAT_V2_S,LAT_V3_S,LAT_V4_S,LAT_V5_S,LAT_V6_S,LAT_V7_S,LAT_V8_S,LAT_V1_SW,LAT_V2_SW,LAT_V3_SW,LAT_V4_SW,LAT_V5_SW,LAT_V6_SW,LAT_V7_SW,LAT_V8_SW,LAT_V1_W,LAT_V2_W,LAT_V3_W,LAT_V4_W,LAT_V5_W,LAT_V6_W,LAT_V7_W,LAT_V8_W,LAT_V1_NW,LAT_V2_NW,LAT_V3_NW,LAT_V4_NW,LAT_V5_NW,LAT_V6_NW,LAT_V7_NW,LAT_V8_NW,LON_V1_NE,LON_V2_NE,LON_V3_NE,LON_V4_NE,LON_V5_NE,LON_V6_NE,LON_V7_NE,LON_V8_NE,LON_V1_E,LON_V2_E,LON_V3_E,LON_V4_E,LON_V5_E,LON_V6_E,LON_V7_E,LON_V8_E,LON_V1_SE,LON_V2_SE,LON_V3_SE,LON_V4_SE,LON_V5_SE,LON_V6_SE,LON_V7_SE,LON_V8_SE,LON_V1_S,LON_V2_S,LON_V3_S,LON_V4_S,LON_V5_S,LON_V6_S,LON_V7_S,LON_V8_S,LON_V1_SW,LON_V2_SW,LON_V3_SW,LON_V4_SW,LON_V5_SW,LON_V6_SW,LON_V7_SW,LON_V8_SW,LON_V1_W,LON_V2_W,LON_V3_W,LON_V4_W,LON_V5_W,LON_V6_W,LON_V7_W,LON_V8_W,LON_V1_NW,LON_V2_NW,LON_V3_NW,LON_V4_NW,LON_V5_NW,LON_V6_NW,LON_V7_NW
15.5,16.4647981447,47.0659648705,18.4349488229,3.2704879232,15.9453959009,0,101,101,101,101,119,119,119,119,101,101,101,119,119,119,119,119,0,101,242,242,101,101,119,119,0,0,0,101,101,101,101,101,236,236,187,119,119,119,119,119,236,187,119,119,119,119,119,119,0,236,187,187,119,119,119,119,203,205,206,207,207,207,207,207,204,206,206,207,207,207,207,206,0,205,205,206,206,206,207,207,0,0,0,203,204,205,205,205,205,205,206,207,207,206,206,206,205,206,207,207,207,206,206,206,0,205,206,207,207,207,207,207,47.0660029733,47.0660410762,47.0660791789,47.0661172817,47.0661553845,47.0661934872,47.0662315899,47.0662696925,47.0659647798,47.065964689,47.0659645982,47.0659645073,47.0659644164,47.0659643254,47.0659642344,47.0659641433,0,47.0658884082,47.0658501771,47.0658119459,47.0657737146,47.0657354834,47.0656972521,47.0656590208,0,0,0,47.0657489654,47.0656949891,47.0656410129,47.0655870366,47.0655330603,47.0659267676,47.0658886647,47.0658505617,47.0658124588,47.0657743558,47.0657362528,47.0656981497,47.0656600467,47.0659649611,47.0659650517,47.0659651423,47.0659652327,47.0659653232,47.0659654135,47.0659655039,47.0659655941,0,47.0660413326,47.0660795636,47.0661177947,47.0661560256,47.0661942566,47.0662324875,47.0662707184,16.4648540971,16.4649100495,16.4649660021,16.4650219548,16.4650779075,16.4651338603,16.4651898132,16.4652457661,16.4648771405,16.4649561364,16.4650351323,16.4651141282,16.4651931241,16.46527212,16.4653511159,16.4654301117,0,16.4649096739,16.4649654384,16.4650212028,16.4650769671,16.4651327314,16.4651884955,16.4652442596,0,0,0,16.4647976138,16.4647974811,16.4647973484,16.4647972157,16.464797083,16.4647421923,16.4646862401,16.4646302879,16.4645743358,16.4645183838,16.4644624319,16.4644064801,16.4643505283,16.4647191488,16.4646401529,16.464561157,16.4644821611,16.4644031652,16.4643241693,16.4642451734,16.4641661775,0,16.4646866151,16.4646308502,16.4645750853,16.4645193202,16.4644635551,16.4644077899
15.45,16.4649174649,47.0655225182,10.3048464688,2.4195092167,10.0079798014,0,242,242,242,101,119,119,119,119,242,101,101,119,119,119,119,119,0,242,101,101,101,101,119,119,0,0,101,101,101,236,236,236,101,236,187,119,119,119,119,119,101,236,187,119,119,119,119,119,0,101,236,236,187,119,119,119,204,205,206,206,207,207,207,206,205,206,207,207,207,207,206,206,0,205,205,206,206,207,207,207,0,0,204,204,205,205,205,205,204,205,207,207,207,206,206,206,205,206,207,207,206,206,206,206,0,205,206,206,207,207,207,207,47.065560621,47.0655987237,47.0656368265,47.0656749292,47.0657130319,47.0657511345,47.0657892372,47.0658273398,47.0655224274,47.0655223365,47.0655222456,47.0655221547,47.0655220637,47.0655219726,47.0655218815,47.0655217904,0,47.0654460558,47.0654078246,47.0653695933,47.065331362,47.0652931307,47.0652548994,47.065216668,0,0,47.0653605893,47.0653066131,47.0652526368,47.0651986605,47.0651446843,47.065090708,47.0654844153,47.0654463125,47.0654082096,47.0653701067,47.0653320038,47.0652939008,47.0652557978,47.0652176948,47.0655226089,47.0655226996,47.0655227902,47.0655228807,47.0655229713,47.0655230617,47.0655231521,47.0655232425,0,47.0655989804,47.0656372115,47.0656754426,47.0657136736,47.0657519046,47.0657901356,47.0658283666,16.4649734169,16.465029369,16.4650853212,16.4651412734,16.4651972258,16.4652531782,16.4653091307,16.4653650833,16.4649964601,16.4650754553,16.4651544506,16.4652334458,16.465312441,16.4653914363,16.4654704315,16.4655494267,0,16.465028993,16.4650847569,16.4651405208,16.4651962846,16.4652520483,16.4653078119,16.4653635755,0,0,16.4649170664,16.4649169336,16.4649168008,16.4649166679,16.4649165351,16.4649164023,16.4648615129,16.464805561,16.4647496093,16.4646936576,16.4646377059,16.4645817544,16.4645258029,16.4644698515,16.4648384696,16.4647594744,16.4646804792,16.4646014839,16.4645224887,16.4644434934,16.4643644982,16.464285503,0,16.4648059364,16.4647501721,16.4646944076,16.4646386431,16.4645828785,16.4645271139
15.4,16.4650881315,47.0650887875,12.5288077092,3.945186229,15.9453959009,0,242,101,101,119,119,119,119,119,242,242,101,119,119,119,119,119,0,242,242,242,101,101,119,119,0,0,101,101,101,101,101,101,101,101,236,187,119,119,119,119,101,236,187,119,119,119,119,119,0,101,236,236,236,187,119,119,204,205,206,207,207,207,206,206,204,206,206,206,206,206,206,206,0,204,205,206,206,206,206,206,0,0,203,204,205,205,205,205,203,205,206,207,207,207,207,207,204,205,207,206,206,206,206,206,0,204,205,206,206,207,207,207,47.0651268902,47.0651649929,47.0652030956,47.0652411982,47.0652793008,47.0653174034,47.065355506,47.0653936085,47.0650886966,47.0650886057,47.0650885146,47.0650884236,47.0650883325,47.0650882413,47.0650881501,47.0650880588,0,47.065012325,47.0649740937,47.0649358623,47.0648976309,47.0648593995,47.0648211681,47.0647829367,0,0,47.0649268587,47.0648728824,47.0648189061,47.0647649299,47.0647109536,47.0646569773,47.0650506848,47.065012582,47.0649744792,47.0649363764,47.0648982735,47.0648601706,47.0648220677,47.0647839648,47.0650888784,47.0650889691,47.0650890599,47.0650891506,47.0650892412,47.0650893318,47.0650894223,47.0650895128,0,47.0651652499,47.0652034811,47.0652417123,47.0652799434,47.0653181745,47.0653564056,47.0653946366,16.4651440832,16.4652000349,16.4652559868,16.4653119387,16.4653678907,16.4654238428,16.465479795,16.4655357472,16.4651671261,16.4652461206,16.4653251152,16.4654041098,16.4654831044,16.465562099,16.4656410936,16.4657200882,0,16.4651996584,16.4652554218,16.4653111851,16.4653669483,16.4654227115,16.4654784745,16.4655342375,0,0,16.4650877325,16.4650875995,16.4650874665,16.4650873335,16.4650872005,16.4650870675,16.4650321798,16.4649762283,16.4649202769,16.4648643255,16.4648083742,16.464752423,16.4646964718,16.4646405208,16.4650091369,16.4649301423,16.4648511477,16.4647721531,16.4646931585,16.4646141639,16.4645351693,16.4644561747,0,16.4649766042,16.4649208404,16.4648650765,16.4648093126,16.4647535486,16.4646977845
15.35,16.4652340343,47.0646503809,12.5288077092,1.5377723847,15.9453959009,0,242,101,101,101,119,119,119,119,242,101,101,119,119,119,119,119,242,242,242,101,101,119,119,119,0,0,101,101,101,0,0,0,101,101,236,187,119,119,119,119,101,236,187,119,119,119,119,119,0,101,101,236,236,187,119,119,203,205,206,206,206,206,206,206,204,206,206,206,206,206,206,206,203,205,205,206,206,206,206,206,0,0,203,203,203,0,0,0,203,204,206,207,207,207,207,207,204,205,207,207,207,207,207,206,0,204,205,206,206,207,207,206,47.0646884836,47.0647265862,47.0647646888,47.0648027914,47.0648408939,47.0648789964,47.0649170989,47.0649552014,47.0646502899,47.0646501989,47.0646501078,47.0646500166,47.0646499254,47.0646498341,47.0646497428,47.0646496514,47.0646121496,47.0645739183,47.0645356869,47.0644974555,47.064459224,47.0644209925,47.064382761,47.0643445295,0,0,47.0644884521,47.0644344758,47.0643804996,0,0,0,47.0646122783,47.0645741756,47.0645360728,47.0644979701,47.0644598673,47.0644217645,47.0643836616,47.0643455588,47.0646504719,47.0646505628,47.0646506536,47.0646507444,47.0646508351,47.0646509258,47.0646510164,47.064651107,0,47.0647268435,47.0647650748,47.064803306,47.0648415372,47.0648797684,47.0649179995,47.0649562306,16.4652899857,16.4653459371,16.4654018886,16.4654578402,16.4655137918,16.4655697436,16.4656256954,16.4656816473,16.4653130283,16.4653920222,16.4654710162,16.4655500101,16.4656290041,16.465707998,16.4657869919,16.4658659859,16.4652897973,16.4653455602,16.465401323,16.4654570858,16.4655128484,16.465568611,16.4656243735,16.4656801359,0,0,16.4652336349,16.4652335018,16.4652333687,0,0,0,16.4651780831,16.4651221319,16.4650661808,16.4650102298,16.4649542789,16.464898328,16.4648423772,16.4647864265,16.4651550404,16.4650760465,16.4649970525,16.4649180586,16.4648390646,16.4647600707,16.4646810767,16.4646020828,0,16.4651225082,16.465066745,16.4650109817,16.4649552183,16.4648994548,16.4648436913
15.3,16.4652427618,47.0642073881,15.9453959009,2.675426656,15.9453959009,0,0,242,242,101,101,119,119,119,242,242,101,101,101,119,119,119,242,242,101,101,101,101,101,242,0,0,0,0,101,101,101,101,101,236,187,187,119,119,119,119,101,236,187,119,119,119,119,119,101,236,236,187,119,119,119,119,0,205,205,206,206,206,206,206,204,205,206,206,206,206,206,206,203,205,205,206,206,206,206,206,0,0,0,0,203,204,204,204,204,205,206,207,207,207,207,207,204,206,207,207,207,207,206,206,204,205,206,207,207,207,207,207,0,47.0642835934,47.0643216959,47.0643597985,47.064397901,47.0644360036,47.064474106,47.0645122085,47.0642072971,47.064207206,47.0642071149,47.0642070237,47.0642069325,47.0642068412,47.0642067499,47.0642066585,47.0641691567,47.0641309254,47.064092694,47.0640544626,47.0640162311,47.0639779996,47.0639397681,47.0639015366,0,0,0,0,47.0639375067,47.0638835304,47.0638295541,47.0637755778,47.0641692854,47.0641311827,47.06409308,47.0640549772,47.0640168744,47.0639787716,47.0639406688,47.0639025659,47.064207479,47.0642075699,47.0642076608,47.0642077516,47.0642078423,47.064207933,47.0642080236,47.0642081142,47.0642456194,47.0642838507,47.0643220819,47.0643603132,47.0643985444,47.0644367755,47.0644750067,47.0645132378,0,16.4653546636,16.4654106147,16.4654665658,16.465522517,16.4655784683,16.4656344196,16.4656903711,16.4653217551,16.4654007484,16.4654797417,16.465558735,16.4656377283,16.4657167215,16.4657957148,16.4658747081,16.4652985243,16.4653542867,16.4654100491,16.4654658113,16.4655215735,16.4655773356,16.4656330977,16.4656888596,0,0,0,0,16.4652420961,16.4652419629,16.4652418298,16.4652416967,16.465186811,16.4651308603,16.4650749096,16.4650189591,16.4649630086,16.4649070582,16.4648511079,16.4647951576,16.4651637685,16.4650847752,16.4650057819,16.4649267886,16.4648477953,16.4647688021,16.4646898088,16.4646108155,16.4651869992,16.4651312366,16.4650754738,16.465019711,16.4649639481,16.4649081851,16.464852422
15.25,16.4654755327,47.063801198,10.3048464688,13.2405199152,14.0362434679,0,242,242,242,101,242,101,119,119,242,242,242,242,242,101,119,119,0,0,242,242,242,242,242,101,0,282,282,282,282,282,282,282,282,282,282,101,101,101,101,101,282,101,101,101,101,187,119,119,0,0,101,101,101,236,236,187,205,206,206,206,207,206,206,206,203,205,206,206,207,206,206,206,0,0,203,203,203,203,203,205,0,204,207,207,208,207,208,208,203,206,205,204,204,204,204,205,203,205,204,204,206,206,207,207,0,0,203,203,203,205,206,207,47.0638393006,47.0638774031,47.0639155056,47.063953608,47.0639917105,47.0640298129,47.0640679152,47.0641060176,47.0638011069,47.0638010157,47.0638009244,47.0638008331,47.0638007417,47.0638006502,47.0638005587,47.0638004672,0,0,47.0636865036,47.0636482721,47.0636100405,47.0635718089,47.0635335773,47.0634953456,0,47.0636932455,47.0636392692,47.0635852929,47.0635313166,47.0634773403,47.063423364,47.0633693878,47.0637630955,47.0637249929,47.0636868903,47.0636487876,47.0636106849,47.0635725822,47.0635344795,47.0634963767,47.0638012892,47.0638013802,47.0638014712,47.0638015622,47.0638016531,47.0638017439,47.0638018347,47.0638019254,0,0,47.0639158922,47.0639541236,47.0639923549,47.0640305862,47.0640688175,47.0641070487,16.4655314833,16.465587434,16.4656433848,16.4656993356,16.4657552866,16.4658112376,16.4658671887,16.4659231399,16.4655545254,16.4656335181,16.4657125108,16.4657915034,16.4658704961,16.4659494888,16.4660284815,16.4661074742,0,0,16.4656428182,16.4656985799,16.4657543415,16.465810103,16.4658658644,16.4659216258,0,16.4654752659,16.4654751326,16.4654749992,16.4654748658,16.4654747324,16.4654745991,16.4654744657,16.4654195822,16.4653636317,16.4653076813,16.465251731,16.4651957808,16.4651398307,16.4650838806,16.4650279306,16.46539654,16.4653175473,16.4652385546,16.4651595619,16.4650805692,16.4650015766,16.4649225839,16.4648435912,0,0,16.4653082465,16.4652524842,16.4651967219,16.4651409595,16.4650851971
15.2,16.4658211131,47.0634229559,15.9453959009,3.2397002961,16.699244234,0,242,101,101,119,119,119,119,119,242,101,101,119,119,119,119,119,242,242,242,101,119,119,119,119,0,0,0,0,0,0,242,242,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,0,0,282,282,282,282,282,282,203,207,206,206,206,206,206,206,203,207,206,206,206,206,206,206,203,204,206,207,206,206,206,206,0,0,0,0,0,0,203,204,203,205,206,208,208,208,206,204,203,206,208,208,207,207,206,205,0,0,204,205,207,207,207,206,47.0634610582,47.0634991606,47.0635372629,47.0635753652,47.0636134674,47.0636515697,47.0636896719,47.0637277741,47.0634228645,47.063422773,47.0634226815,47.0634225899,47.0634224983,47.0634224066,47.0634223149,47.0634222231,47.0633847242,47.0633464926,47.0633082609,47.0632700292,47.0632317975,47.0631935657,47.0631553339,47.0631171021,0,0,0,0,0,0,47.0630451218,47.0629911456,47.0633848535,47.063346751,47.0633086486,47.0632705461,47.0632324436,47.0631943411,47.0631562385,47.0631181359,47.0634230472,47.0634231385,47.0634232297,47.0634233209,47.0634234121,47.0634235031,47.0634235942,47.0634236851,0,0,47.0635376506,47.0635758821,47.0636141136,47.063652345,47.0636905765,47.0637288079,16.4658770636,16.4659330141,16.4659889648,16.4660449155,16.4661008663,16.4661568171,16.4662127681,16.4662687191,16.4659001053,16.4659790974,16.4660580895,16.4661370816,16.4662160738,16.4662950659,16.466374058,16.4664530501,16.4658768744,16.4659326356,16.4659883967,16.4660441577,16.4660999187,16.4661556796,16.4662114404,16.4662672011,0,0,0,0,0,0,16.4658201771,16.4658200433,16.4657651627,16.4657092124,16.4656532622,16.465597312,16.465541362,16.465485412,16.4654294621,16.4653735122,16.465742121,16.4656631289,16.4655841367,16.4655051446,16.4654261525,16.4653471603,16.4652681682,16.4651891761,0,0,16.4656538288,16.4655980672,16.4655423056,16.4654865438,16.465430782
15.15,16.4656838788,47.063002806,3.576334375,12.094757077,12.094757077,0,0,0,242,242,242,101,101,119,242,242,101,101,119,119,119,119,242,242,101,101,119,119,119,119,242,242,119,119,119,119,119,119,0,242,101,119,119,119,119,119,0,0,0,0,242,242,242,0,282,282,282,282,282,282,282,282,0,0,204,204,206,206,206,206,203,205,206,206,206,206,206,206,203,206,206,206,206,206,206,206,203,206,206,206,206,206,206,206,0,203,206,206,206,206,206,206,0,0,0,0,204,205,205,0,204,205,206,207,208,208,208,207,0,0,47.0631171132,47.0631552156,47.0631933179,47.0632314202,47.0632695225,47.0633076247,47.0630027147,47.0630026233,47.0630025319,47.0630024404,47.0630023489,47.0630022573,47.0630021657,47.063002074,47.0629645744,47.0629263428,47.0628881112,47.0628498796,47.0628116479,47.0627734162,47.0627351845,47.0626969527,47.0629488297,47.0628948534,47.0628408771,47.0627869008,47.0627329245,47.0626789482,47.0626249719,47.0625709956,0,47.062926601,47.0628884985,47.0628503959,47.0628122933,47.0627741907,47.0627360881,47.0626979854,0,0,0,0,47.0630032617,47.0630033527,47.0630034436,0,47.0630410375,47.063079269,47.0631175005,47.0631557319,47.0631939634,47.0632321948,47.0632704261,47.0633086575,0,0,16.4658517288,16.465907679,16.4659636292,16.4660195795,16.4660755299,16.4661314804,16.4657628703,16.4658418618,16.4659208533,16.4659998448,16.4660788363,16.4661578278,16.4662368193,16.4663158108,16.4657396397,16.4657954005,16.4658511613,16.465906922,16.4659626826,16.4660184432,16.4660742036,16.466129964,16.4656837452,16.4656836116,16.465683478,16.4656833444,16.4656832108,16.4656830773,16.4656829437,16.4656828101,0,16.4655719791,16.4655160294,16.4654600798,16.4654041303,16.4653481808,16.4652922315,16.4652362822,0,0,0,0,16.4652889212,16.4652099297,16.4651309382,0,16.4656281177,16.4655723566,16.4655165955,16.4654608342,16.4654050729,16.4653493115,16.46529355
15.1,16.4651008418,47.0630662133,6.3401917459,12.5288077092,3.2704879232,0,0,282,282,282,282,282,282,282,0,0,0,282,282,282,282,0,242,242,101,101,119,119,119,119,242,242,242,101,119,119,119,119,0,0,0,0,0,0,0,0,282,282,282,282,282,187,189,189,282,282,282,282,187,189,189,189,0,204,207,208,208,208,208,208,0,0,0,203,204,205,204,0,204,206,206,206,206,206,206,206,203,205,206,206,206,206,206,206,0,0,0,0,0,0,0,0,203,204,204,204,206,206,206,206,204,204,204,205,206,206,206,206,0,47.0631424187,47.0631805214,47.063218624,47.0632567266,47.0632948292,47.0633329318,47.0633710343,0,0,0,47.0630658493,47.0630657582,47.063065667,47.0630655758,0,47.063027982,47.0629897507,47.0629515193,47.062913288,47.0628750566,47.0628368252,47.0627985937,47.0627603623,47.063012237,47.0629582607,47.0629042844,47.0628503081,47.0627963318,47.0627423555,47.0626883792,47.0626344029,0,0,0,0,0,0,0,0,47.0630663041,47.0630663949,47.0630664856,47.0630665763,47.063066667,47.0630667575,47.0630668481,47.0630669385,47.0631044445,47.0631426757,47.0631809069,47.0632191381,47.0632573692,47.0632956003,47.0633338314,47.0633720625,0,16.465212741,16.4652686907,16.4653246406,16.4653805905,16.4654365404,16.4654924905,16.4655484406,0,0,0,16.4654168082,16.4654957998,16.4655747914,16.465653783,0,16.4651566032,16.4652123645,16.4652681258,16.4653238869,16.465379648,16.4654354091,16.46549117,16.4655469309,16.4651007088,16.4651005758,16.4651004428,16.4651003098,16.4651001768,16.4651000438,16.4650999108,16.4650997778,0,0,0,0,0,0,0,0,16.4650218502,16.4649428585,16.4648638669,16.4647848753,16.4647058837,16.4646268921,16.4645479005,16.4644689089,16.4650450803,16.4649893187,16.464933557,16.4648777953,16.4648220335,16.4647662716,16.4647105096
15.05,16.4646509172,47.0627379164,11.309932474,16.699244234,23.1985905136,0,0,0,0,0,0,0,0,0,242,242,242,101,119,119,119,119,242,101,101,119,119,119,119,119,242,242,242,242,101,119,119,119,0,0,0,0,0,0,0,0,242,242,242,187,189,189,189,189,242,242,187,189,189,189,189,189,0,0,0,0,0,0,0,0,204,205,206,206,206,206,206,206,205,205,206,206,206,206,206,206,203,205,205,206,206,206,206,206,0,0,0,0,0,0,0,0,202,204,205,206,206,206,206,206,202,204,206,206,206,206,206,206,0,0,0,0,0,0,0,0,47.0627378258,47.0627377351,47.0627376444,47.0627375537,47.0627374629,47.062737372,47.0627372811,47.0627371901,47.0626996853,47.0626614542,47.0626232231,47.062584992,47.0625467608,47.0625085296,47.0624702984,47.0624320671,47.0626839401,47.0626299638,47.0625759875,47.0625220112,47.0624680349,47.0624140586,47.0623600823,47.062306106,0,0,0,0,0,0,0,0,47.0627380069,47.0627380974,47.0627381878,47.0627382782,47.0627383685,47.0627384588,47.062738549,47.0627386392,47.0627761474,47.0628143784,47.0628526094,47.0628908403,47.0629290713,47.0629673022,47.063005533,47.0630437639,0,0,0,0,0,0,0,0,16.4647299084,16.4648088995,16.4648878906,16.4649668817,16.4650458728,16.465124864,16.4652038551,16.4652828462,16.4647066786,16.46476244,16.4648182012,16.4648739624,16.4649297234,16.4649854844,16.4650412453,16.4650970062,16.4646507847,16.4646506522,16.4646505196,16.4646503871,16.4646502545,16.464650122,16.4646499895,16.4646498569,0,0,0,0,0,0,0,0,16.4645719261,16.464492935,16.4644139439,16.4643349527,16.4642559616,16.4641769705,16.4640979794,16.4640189883,16.4645951558,16.4645393942,16.4644836326,16.4644278709,16.4643721091,16.4643163472,16.4642605852
15,16.4642026775,47.0624085114,8.53076561,8.1301023542,11.309932474,0,0,0,0,0,0,0,0,0,242,242,242,101,101,119,119,119,242,101,101,119,119,119,119,119,242,242,101,101,101,119,119,119,0,0,0,0,0,0,0,0,242,242,187,187,189,189,189,189,242,242,187,189,189,189,189,189,0,0,0,0,0,0,0,0,202,205,205,206,206,206,206,206,203,205,206,206,206,206,206,205,202,205,205,206,206,206,206,206,0,0,0,0,0,0,0,0,203,204,206,206,206,206,206,207,204,205,206,206,206,207,207,207,0,0,0,0,0,0,0,0,47.0624084211,47.0624083308,47.0624082404,47.0624081499,47.0624080594,47.0624079689,47.0624078783,47.0624077876,47.0623702806,47.0623320497,47.0622938188,47.0622555879,47.0622173569,47.0621791259,47.0621408949,47.0621026639,47.0623545351,47.0623005588,47.0622465825,47.0621926062,47.0621386299,47.0620846536,47.0620306773,47.061976701,0,0,0,0,0,0,0,0,47.0624086016,47.0624086918,47.0624087819,47.062408872,47.062408962,47.062409052,47.0624091419,47.0624092317,47.0624467422,47.062484973,47.0625232038,47.0625614345,47.0625996652,47.0626378959,47.0626761266,47.0627143572,0,0,0,0,0,0,0,0,16.4642816681,16.4643606587,16.4644396494,16.46451864,16.4645976306,16.4646766213,16.4647556119,16.4648346025,16.4642584388,16.4643142001,16.4643699613,16.4644257225,16.4644814835,16.4645372445,16.4645930054,16.4646487662,16.4642025454,16.4642024133,16.4642022812,16.4642021491,16.464202017,16.4642018849,16.4642017529,16.4642016208,0,0,0,0,0,0,0,0,16.4641236868,16.4640446962,16.4639657055,16.4638867149,16.4638077243,16.4637287336,16.463649743,16.4635707524,16.464146916,16.4640911545,16.4640353929,16.4639796312,16.4639238694,16.4638681075,16.4638123456
14.95,16.4637544559,47.0620790965,10.3048464688,20.5560452196,18.4349488229,0,0,0,0,0,0,0,0,0,242,242,101,101,119,119,119,119,242,242,101,119,119,119,119,119,0,242,242,101,101,119,119,119,0,0,0,0,0,0,0,0,242,242,242,187,187,189,189,189,242,242,187,189,189,189,189,189,0,0,0,0,0,0,0,0,203,205,205,206,206,206,206,206,205,205,206,206,206,206,206,205,0,205,206,206,206,206,206,206,0,0,0,0,0,0,0,0,202,204,205,206,206,206,206,207,203,205,206,206,206,207,207,207,0,0,0,0,0,0,0,0,47.0620790066,47.0620789165,47.0620788264,47.0620787363,47.0620786461,47.0620785559,47.0620784656,47.0620783752,47.0620408659,47.0620026352,47.0619644046,47.0619261739,47.0618879431,47.0618497124,47.0618114816,47.0617732507,0,47.0619711439,47.0619171676,47.0618631913,47.061809215,47.0617552387,47.0617012624,47.0616472861,0,0,0,0,0,0,0,0,47.0620791865,47.0620792763,47.0620793661,47.0620794559,47.0620795456,47.0620796352,47.0620797248,47.0620798144,47.0621173271,47.0621555577,47.0621937882,47.0622320188,47.0622702493,47.0623084797,47.0623467102,47.0623849406,0,0,0,0,0,0,0,0,16.4638334461,16.4639124362,16.4639914264,16.4640704165,16.4641494067,16.4642283968,16.464307387,16.4643863771,16.4638102173,16.4638659786,16.4639217397,16.4639775009,16.4640332619,16.4640890229,16.4641447837,16.4642005445,0,16.4637541927,16.463754061,16.4637539294,16.4637537978,16.4637536661,16.4637535345,16.4637534029,0,0,0,0,0,0,0,0,16.4636754658,16.4635964756,16.4635174855,16.4634384953,16.4633595052,16.463280515,16.4632015249,16.4631225347,16.4636986945,16.463642933,16.4635871714,16.4635314097,16.463475648,16.4634198861,16.4633641242
