DateTime,#1     Inflow Rate (cms),#1     Inflow Temp (*C),#2     Inflow Rate (cms),#2     Inflow Temp (*C),#3     Inflow Rate (cms),#3     Inflow Temp (*C),#4     Inflow Rate (cms),#4     Inflow Temp (*C),#5     Inflow Rate (cms),#5     Inflow Temp (*C),#6     Inflow Rate (cms),#6     Inflow Temp (*C),#7     Inflow Rate (cms),#7     Inflow Temp (*C),#8     Inflow Rate (cms),#8     Inflow Temp (*C),#9     Inflow Rate (cms),#9     Inflow Temp (*C),#10     Inflow Rate (cms),#10     Inflow Temp (*C),#11     Inflow Rate (cms),#11     Inflow Temp (*C),#12     Inflow Rate (cms),#12     Inflow Temp (*C),#13    Inflow Rate (cms),#13    Inflow Temp (*C)
07/14/2013 1:00,0.1218,15.328,0.1218,14.828,0.07,14.328,0.0672,14.528,0.07,14.728,0.063,14.928,0.028,15.128,0.126,15.328,0.063,15.528,0.014,15.728,0.07,15.928,0.35,16.128,0.056,17.328
07/14/2013 2:00,0.1218,15.328,0.1218,14.828,0.07,14.328,0.0672,14.528,0.07,14.728,0.063,14.928,0.028,15.128,0.126,15.328,0.063,15.528,0.014,15.728,0.07,15.928,0.35,16.128,0.056,17.328
07/14/2013 3:00,0.1218,15.134,0.1218,14.634,0.07,14.134,0.0672,14.334,0.07,14.534,0.063,14.734,0.028,14.934,0.126,15.134,0.063,15.334,0.014,15.534,0.07,15.734,0.35,15.934,0.056,17.134
07/14/2013 4:00,0.1218,15.036,0.1218,14.536,0.07,14.036,0.0672,14.236,0.07,14.436,0.063,14.636,0.028,14.836,0.126,15.036,0.063,15.236,0.014,15.436,0.07,15.636,0.35,15.836,0.056,17.036
07/14/2013 5:00,0.1218,14.841,0.1218,14.341,0.07,13.841,0.0672,14.041,0.07,14.241,0.063,14.441,0.028,14.641,0.126,14.841,0.063,15.041,0.014,15.241,0.07,15.441,0.35,15.641,0.056,16.841
07/14/2013 6:00,0.1198666667,14.744,0.1198666667,14.244,0.0688888889,13.744,0.0661333333,13.944,0.0688888889,14.144,0.062,14.344,0.0275555556,14.544,0.124,14.744,0.062,14.944,0.0137777778,15.144,0.0688888889,15.344,0.3444444444,15.544,0.0551111111,16.744
07/14/2013 7:00,0.1198666667,14.646,0.1198666667,14.146,0.0688888889,13.646,0.0661333333,13.846,0.0688888889,14.046,0.062,14.246,0.0275555556,14.446,0.124,14.646,0.062,14.846,0.0137777778,15.046,0.0688888889,15.246,0.3444444444,15.446,0.0551111111,16.646
07/14/2013 8:00,0.1198666667,14.744,0.1198666667,14.244,0.0688888889,13.744,0.0661333333,13.944,0.0688888889,14.144,0.062,14.344,0.0275555556,14.544,0.124,14.744,0.062,14.944,0.0137777778,15.144,0.0688888889,15.344,0.3444444444,15.544,0.0551111111,16.744
07/14/2013 9:00,0.1198666667,15.134,0.1198666667,14.634,0.0688888889,14.134,0.0661333333,14.334,0.0688888889,14.534,0.062,14.734,0.0275555556,14.934,0.124,15.134,0.062,15.334,0.0137777778,15.534,0.0688888889,15.734,0.3444444444,15.934,0.0551111111,17.134
07/14/2013 10:00,0.1198666667,15.425,0.1198666667,14.925,0.0688888889,14.425,0.0661333333,14.625,0.0688888889,14.825,0.062,15.025,0.0275555556,15.225,0.124,15.425,0.062,15.625,0.0137777778,15.825,0.0688888889,16.025,0.3444444444,16.225,0.0551111111,17.425
07/14/2013 11:00,0.1198666667,16.973,0.1198666667,16.473,0.0688888889,15.973,0.0661333333,16.173,0.0688888889,16.373,0.062,16.573,0.0275555556,16.773,0.124,16.973,0.062,17.173,0.0137777778,17.373,0.0688888889,17.573,0.3444444444,17.773,0.0551111111,18.973
07/14/2013 12:00,0.1198666667,17.934,0.1198666667,17.434,0.0688888889,16.934,0.0661333333,17.134,0.0688888889,17.334,0.062,17.534,0.0275555556,17.734,0.124,17.934,0.062,18.134,0.0137777778,18.334,0.0688888889,18.534,0.3444444444,18.734,0.0551111111,19.934
07/14/2013 13:00,0.1198666667,16.587,0.1198666667,16.087,0.0688888889,15.587,0.0661333333,15.787,0.0688888889,15.987,0.062,16.187,0.0275555556,16.387,0.124,16.587,0.062,16.787,0.0137777778,16.987,0.0688888889,17.187,0.3444444444,17.387,0.0551111111,18.587
07/14/2013 14:00,0.1198666667,16.78,0.1198666667,16.28,0.0688888889,15.78,0.0661333333,15.98,0.0688888889,16.18,0.062,16.38,0.0275555556,16.58,0.124,16.78,0.062,16.98,0.0137777778,17.18,0.0688888889,17.38,0.3444444444,17.58,0.0551111111,18.78
07/14/2013 15:00,0.1198666667,17.069,0.1198666667,16.569,0.0688888889,16.069,0.0661333333,16.269,0.0688888889,16.469,0.062,16.669,0.0275555556,16.869,0.124,17.069,0.062,17.269,0.0137777778,17.469,0.0688888889,17.669,0.3444444444,17.869,0.0551111111,19.069
07/14/2013 16:00,0.1198666667,17.261,0.1198666667,16.761,0.0688888889,16.261,0.0661333333,16.461,0.0688888889,16.661,0.062,16.861,0.0275555556,17.061,0.124,17.261,0.062,17.461,0.0137777778,17.661,0.0688888889,17.861,0.3444444444,18.061,0.0551111111,19.261
07/14/2013 17:00,0.1198666667,17.165,0.1198666667,16.665,0.0688888889,16.165,0.0661333333,16.365,0.0688888889,16.565,0.062,16.765,0.0275555556,16.965,0.124,17.165,0.062,17.365,0.0137777778,17.565,0.0688888889,17.765,0.3444444444,17.965,0.0551111111,19.165
07/14/2013 18:00,0.1198666667,17.069,0.1198666667,16.569,0.0688888889,16.069,0.0661333333,16.269,0.0688888889,16.469,0.062,16.669,0.0275555556,16.869,0.124,17.069,0.062,17.269,0.0137777778,17.469,0.0688888889,17.669,0.3444444444,17.869,0.0551111111,19.069
07/14/2013 19:00,0.1198666667,16.973,0.1198666667,16.473,0.0688888889,15.973,0.0661333333,16.173,0.0688888889,16.373,0.062,16.573,0.0275555556,16.773,0.124,16.973,0.062,17.173,0.0137777778,17.373,0.0688888889,17.573,0.3444444444,17.773,0.0551111111,18.973
07/14/2013 20:00,0.1198666667,16.78,0.1198666667,16.28,0.0688888889,15.78,0.0661333333,15.98,0.0688888889,16.18,0.062,16.38,0.0275555556,16.58,0.124,16.78,0.062,16.98,0.0137777778,17.18,0.0688888889,17.38,0.3444444444,17.58,0.0551111111,18.78
07/14/2013 21:00,0.1198666667,16.49,0.1198666667,15.99,0.0688888889,15.49,0.0661333333,15.69,0.0688888889,15.89,0.062,16.09,0.0275555556,16.29,0.124,16.49,0.062,16.69,0.0137777778,16.89,0.0688888889,17.09,0.3444444444,17.29,0.0551111111,18.49
07/14/2013 22:00,0.1198666667,16.201,0.1198666667,15.701,0.0688888889,15.201,0.0661333333,15.401,0.0688888889,15.601,0.062,15.801,0.0275555556,16.001,0.124,16.201,0.062,16.401,0.0137777778,16.601,0.0688888889,16.801,0.3444444444,17.001,0.0551111111,18.201
07/14/2013 23:00,0.1198666667,16.007,0.1198666667,15.507,0.0688888889,15.007,0.0661333333,15.207,0.0688888889,15.407,0.062,15.607,0.0275555556,15.807,0.124,16.007,0.062,16.207,0.0137777778,16.407,0.0688888889,16.607,0.3444444444,16.807,0.0551111111,18.007
07/15/2013 0:00,0.1198666667,15.716,0.1198666667,15.216,0.0688888889,14.716,0.0661333333,14.916,0.0688888889,15.116,0.062,15.316,0.0275555556,15.516,0.124,15.716,0.062,15.916,0.0137777778,16.116,0.0688888889,16.316,0.3444444444,16.516,0.0551111111,17.716
07/15/2013 1:00,0.1198666667,15.522,0.1198666667,15.022,0.0688888889,14.522,0.0661333333,14.722,0.0688888889,14.922,0.062,15.122,0.0275555556,15.322,0.124,15.522,0.062,15.722,0.0137777778,15.922,0.0688888889,16.122,0.3444444444,16.322,0.0551111111,17.522
07/15/2013 2:00,0.1198666667,15.425,0.1198666667,14.925,0.0688888889,14.425,0.0661333333,14.625,0.0688888889,14.825,0.062,15.025,0.0275555556,15.225,0.124,15.425,0.062,15.625,0.0137777778,15.825,0.0688888889,16.025,0.3444444444,16.225,0.0551111111,17.425
07/15/2013 3:00,0.1198666667,15.231,0.1198666667,14.731,0.0688888889,14.231,0.0661333333,14.431,0.0688888889,14.631,0.062,14.831,0.0275555556,15.031,0.124,15.231,0.062,15.431,0.0137777778,15.631,0.0688888889,15.831,0.3444444444,16.031,0.0551111111,17.231
07/15/2013 4:00,0.1198666667,15.231,0.1198666667,14.731,0.0688888889,14.231,0.0661333333,14.431,0.0688888889,14.631,0.062,14.831,0.0275555556,15.031,0.124,15.231,0.062,15.431,0.0137777778,15.631,0.0688888889,15.831,0.3444444444,16.031,0.0551111111,17.231
07/15/2013 5:00,0.1198666667,15.134,0.1198666667,14.634,0.0688888889,14.134,0.0661333333,14.334,0.0688888889,14.534,0.062,14.734,0.0275555556,14.934,0.124,15.134,0.062,15.334,0.0137777778,15.534,0.0688888889,15.734,0.3444444444,15.934,0.0551111111,17.134
07/15/2013 6:00,0.1198666667,15.134,0.1198666667,14.634,0.0688888889,14.134,0.0661333333,14.334,0.0688888889,14.534,0.062,14.734,0.0275555556,14.934,0.124,15.134,0.062,15.334,0.0137777778,15.534,0.0688888889,15.734,0.3444444444,15.934,0.0551111111,17.134
07/15/2013 7:00,0.1198666667,15.134,0.1198666667,14.634,0.0688888889,14.134,0.0661333333,14.334,0.0688888889,14.534,0.062,14.734,0.0275555556,14.934,0.124,15.134,0.062,15.334,0.0137777778,15.534,0.0688888889,15.734,0.3444444444,15.934,0.0551111111,17.134
07/15/2013 8:00,0.1198666667,15.328,0.1198666667,14.828,0.0688888889,14.328,0.0661333333,14.528,0.0688888889,14.728,0.062,14.928,0.0275555556,15.128,0.124,15.328,0.062,15.528,0.0137777778,15.728,0.0688888889,15.928,0.3444444444,16.128,0.0551111111,17.328
07/15/2013 9:00,0.1198666667,15.619,0.1198666667,15.119,0.0688888889,14.619,0.0661333333,14.819,0.0688888889,15.019,0.062,15.219,0.0275555556,15.419,0.124,15.619,0.062,15.819,0.0137777778,16.019,0.0688888889,16.219,0.3444444444,16.419,0.0551111111,17.619
07/15/2013 10:00,0.1198666667,15.91,0.1198666667,15.41,0.0688888889,14.91,0.0661333333,15.11,0.0688888889,15.31,0.062,15.51,0.0275555556,15.71,0.124,15.91,0.062,16.11,0.0137777778,16.31,0.0688888889,16.51,0.3444444444,16.71,0.0551111111,17.91
07/15/2013 11:00,0.1198666667,16.007,0.1198666667,15.507,0.0688888889,15.007,0.0661333333,15.207,0.0688888889,15.407,0.062,15.607,0.0275555556,15.807,0.124,16.007,0.062,16.207,0.0137777778,16.407,0.0688888889,16.607,0.3444444444,16.807,0.0551111111,18.007
07/15/2013 12:00,0.1198666667,16.201,0.1198666667,15.701,0.0688888889,15.201,0.0661333333,15.401,0.0688888889,15.601,0.062,15.801,0.0275555556,16.001,0.124,16.201,0.062,16.401,0.0137777778,16.601,0.0688888889,16.801,0.3444444444,17.001,0.0551111111,18.201
07/15/2013 13:00,0.1198666667,16.394,0.1198666667,15.894,0.0688888889,15.394,0.0661333333,15.594,0.0688888889,15.794,0.062,15.994,0.0275555556,16.194,0.124,16.394,0.062,16.594,0.0137777778,16.794,0.0688888889,16.994,0.3444444444,17.194,0.0551111111,18.394
07/15/2013 14:00,0.1198666667,16.394,0.1198666667,15.894,0.0688888889,15.394,0.0661333333,15.594,0.0688888889,15.794,0.062,15.994,0.0275555556,16.194,0.124,16.394,0.062,16.594,0.0137777778,16.794,0.0688888889,16.994,0.3444444444,17.194,0.0551111111,18.394
07/15/2013 15:00,0.1179333333,16.78,0.1179333333,16.28,0.0677777778,15.78,0.0650666667,15.98,0.0677777778,16.18,0.061,16.38,0.0271111111,16.58,0.122,16.78,0.061,16.98,0.0135555556,17.18,0.0677777778,17.38,0.3388888889,17.58,0.0542222222,18.78
07/15/2013 16:00,0.1179333333,16.876,0.1179333333,16.376,0.0677777778,15.876,0.0650666667,16.076,0.0677777778,16.276,0.061,16.476,0.0271111111,16.676,0.122,16.876,0.061,17.076,0.0135555556,17.276,0.0677777778,17.476,0.3388888889,17.676,0.0542222222,18.876
07/15/2013 17:00,0.1179333333,16.973,0.1179333333,16.473,0.0677777778,15.973,0.0650666667,16.173,0.0677777778,16.373,0.061,16.573,0.0271111111,16.773,0.122,16.973,0.061,17.173,0.0135555556,17.373,0.0677777778,17.573,0.3388888889,17.773,0.0542222222,18.973
07/15/2013 18:00,0.1179333333,16.973,0.1179333333,16.473,0.0677777778,15.973,0.0650666667,16.173,0.0677777778,16.373,0.061,16.573,0.0271111111,16.773,0.122,16.973,0.061,17.173,0.0135555556,17.373,0.0677777778,17.573,0.3388888889,17.773,0.0542222222,18.973
07/15/2013 19:00,0.116,16.876,0.116,16.376,0.0666666667,15.876,0.064,16.076,0.0666666667,16.276,0.06,16.476,0.0266666667,16.676,0.12,16.876,0.06,17.076,0.0133333333,17.276,0.0666666667,17.476,0.3333333333,17.676,0.0533333333,18.876
07/15/2013 20:00,0.116,16.683,0.116,16.183,0.0666666667,15.683,0.064,15.883,0.0666666667,16.083,0.06,16.283,0.0266666667,16.483,0.12,16.683,0.06,16.883,0.0133333333,17.083,0.0666666667,17.283,0.3333333333,17.483,0.0533333333,18.683
07/15/2013 21:00,0.116,16.587,0.116,16.087,0.0666666667,15.587,0.064,15.787,0.0666666667,15.987,0.06,16.187,0.0266666667,16.387,0.12,16.587,0.06,16.787,0.0133333333,16.987,0.0666666667,17.187,0.3333333333,17.387,0.0533333333,18.587
07/15/2013 22:00,0.116,16.394,0.116,15.894,0.0666666667,15.394,0.064,15.594,0.0666666667,15.794,0.06,15.994,0.0266666667,16.194,0.12,16.394,0.06,16.594,0.0133333333,16.794,0.0666666667,16.994,0.3333333333,17.194,0.0533333333,18.394
07/15/2013 23:00,0.1140666667,16.297,0.1140666667,15.797,0.0655555556,15.297,0.0629333333,15.497,0.0655555556,15.697,0.059,15.897,0.0262222222,16.097,0.118,16.297,0.059,16.497,0.0131111111,16.697,0.0655555556,16.897,0.3277777778,17.097,0.0524444444,18.297
07/16/2013 0:00,0.1140666667,16.104,0.1140666667,15.604,0.0655555556,15.104,0.0629333333,15.304,0.0655555556,15.504,0.059,15.704,0.0262222222,15.904,0.118,16.104,0.059,16.304,0.0131111111,16.504,0.0655555556,16.704,0.3277777778,16.904,0.0524444444,18.104
07/16/2013 1:00,0.1140666667,15.813,0.1140666667,15.313,0.0655555556,14.813,0.0629333333,15.013,0.0655555556,15.213,0.059,15.413,0.0262222222,15.613,0.118,15.813,0.059,16.013,0.0131111111,16.213,0.0655555556,16.413,0.3277777778,16.613,0.0524444444,17.813
07/16/2013 2:00,0.1121333333,15.619,0.1121333333,15.119,0.0644444444,14.619,0.0618666667,14.819,0.0644444444,15.019,0.058,15.219,0.0257777778,15.419,0.116,15.619,0.058,15.819,0.0128888889,16.019,0.0644444444,16.219,0.3222222222,16.419,0.0515555556,17.619
07/16/2013 3:00,0.1121333333,15.425,0.1121333333,14.925,0.0644444444,14.425,0.0618666667,14.625,0.0644444444,14.825,0.058,15.025,0.0257777778,15.225,0.116,15.425,0.058,15.625,0.0128888889,15.825,0.0644444444,16.025,0.3222222222,16.225,0.0515555556,17.425
07/16/2013 4:00,0.1121333333,15.231,0.1121333333,14.731,0.0644444444,14.231,0.0618666667,14.431,0.0644444444,14.631,0.058,14.831,0.0257777778,15.031,0.116,15.231,0.058,15.431,0.0128888889,15.631,0.0644444444,15.831,0.3222222222,16.031,0.0515555556,17.231
07/16/2013 5:00,0.1121333333,15.036,0.1121333333,14.536,0.0644444444,14.036,0.0618666667,14.236,0.0644444444,14.436,0.058,14.636,0.0257777778,14.836,0.116,15.036,0.058,15.236,0.0128888889,15.436,0.0644444444,15.636,0.3222222222,15.836,0.0515555556,17.036
07/16/2013 6:00,0.1102,14.841,0.1102,14.341,0.0633333333,13.841,0.0608,14.041,0.0633333333,14.241,0.057,14.441,0.0253333333,14.641,0.114,14.841,0.057,15.041,0.0126666667,15.241,0.0633333333,15.441,0.3166666667,15.641,0.0506666667,16.841
07/16/2013 7:00,0.1102,14.744,0.1102,14.244,0.0633333333,13.744,0.0608,13.944,0.0633333333,14.144,0.057,14.344,0.0253333333,14.544,0.114,14.744,0.057,14.944,0.0126666667,15.144,0.0633333333,15.344,0.3166666667,15.544,0.0506666667,16.744
07/16/2013 8:00,0.1102,14.744,0.1102,14.244,0.0633333333,13.744,0.0608,13.944,0.0633333333,14.144,0.057,14.344,0.0253333333,14.544,0.114,14.744,0.057,14.944,0.0126666667,15.144,0.0633333333,15.344,0.3166666667,15.544,0.0506666667,16.744
07/16/2013 9:00,0.1102,15.231,0.1102,14.731,0.0633333333,14.231,0.0608,14.431,0.0633333333,14.631,0.057,14.831,0.0253333333,15.031,0.114,15.231,0.057,15.431,0.0126666667,15.631,0.0633333333,15.831,0.3166666667,16.031,0.0506666667,17.231
07/16/2013 10:00,0.1082666667,15.619,0.1082666667,15.119,0.0622222222,14.619,0.0597333333,14.819,0.0622222222,15.019,0.056,15.219,0.0248888889,15.419,0.112,15.619,0.056,15.819,0.0124444444,16.019,0.0622222222,16.219,0.3111111111,16.419,0.0497777778,17.619
07/16/2013 11:00,0.1082666667,16.683,0.1082666667,16.183,0.0622222222,15.683,0.0597333333,15.883,0.0622222222,16.083,0.056,16.283,0.0248888889,16.483,0.112,16.683,0.056,16.883,0.0124444444,17.083,0.0622222222,17.283,0.3111111111,17.483,0.0497777778,18.683
07/16/2013 12:00,0.1082666667,18.987,0.1082666667,18.487,0.0622222222,17.987,0.0597333333,18.187,0.0622222222,18.387,0.056,18.587,0.0248888889,18.787,0.112,18.987,0.056,19.187,0.0124444444,19.387,0.0622222222,19.587,0.3111111111,19.787,0.0497777778,20.987
07/16/2013 13:00,0.1082666667,17.934,0.1082666667,17.434,0.0622222222,16.934,0.0597333333,17.134,0.0622222222,17.334,0.056,17.534,0.0248888889,17.734,0.112,17.934,0.056,18.134,0.0124444444,18.334,0.0622222222,18.534,0.3111111111,18.734,0.0497777778,19.934
07/16/2013 14:00,0.1082666667,17.838,0.1082666667,17.338,0.0622222222,16.838,0.0597333333,17.038,0.0622222222,17.238,0.056,17.438,0.0248888889,17.638,0.112,17.838,0.056,18.038,0.0124444444,18.238,0.0622222222,18.438,0.3111111111,18.638,0.0497777778,19.838
07/16/2013 15:00,0.1082666667,18.125,0.1082666667,17.625,0.0622222222,17.125,0.0597333333,17.325,0.0622222222,17.525,0.056,17.725,0.0248888889,17.925,0.112,18.125,0.056,18.325,0.0124444444,18.525,0.0622222222,18.725,0.3111111111,18.925,0.0497777778,20.125
07/16/2013 16:00,0.1082666667,18.03,0.1082666667,17.53,0.0622222222,17.03,0.0597333333,17.23,0.0622222222,17.43,0.056,17.63,0.0248888889,17.83,0.112,18.03,0.056,18.23,0.0124444444,18.43,0.0622222222,18.63,0.3111111111,18.83,0.0497777778,20.03
07/16/2013 17:00,0.1082666667,17.934,0.1082666667,17.434,0.0622222222,16.934,0.0597333333,17.134,0.0622222222,17.334,0.056,17.534,0.0248888889,17.734,0.112,17.934,0.056,18.134,0.0124444444,18.334,0.0622222222,18.534,0.3111111111,18.734,0.0497777778,19.934
07/16/2013 18:00,0.1082666667,17.742,0.1082666667,17.242,0.0622222222,16.742,0.0597333333,16.942,0.0622222222,17.142,0.056,17.342,0.0248888889,17.542,0.112,17.742,0.056,17.942,0.0124444444,18.142,0.0622222222,18.342,0.3111111111,18.542,0.0497777778,19.742
07/16/2013 19:00,0.1102,17.454,0.1102,16.954,0.0633333333,16.454,0.0608,16.654,0.0633333333,16.854,0.057,17.054,0.0253333333,17.254,0.114,17.454,0.057,17.654,0.0126666667,17.854,0.0633333333,18.054,0.3166666667,18.254,0.0506666667,19.454
07/16/2013 20:00,0.1102,17.165,0.1102,16.665,0.0633333333,16.165,0.0608,16.365,0.0633333333,16.565,0.057,16.765,0.0253333333,16.965,0.114,17.165,0.057,17.365,0.0126666667,17.565,0.0633333333,17.765,0.3166666667,17.965,0.0506666667,19.165
07/16/2013 21:00,0.1102,16.876,0.1102,16.376,0.0633333333,15.876,0.0608,16.076,0.0633333333,16.276,0.057,16.476,0.0253333333,16.676,0.114,16.876,0.057,17.076,0.0126666667,17.276,0.0633333333,17.476,0.3166666667,17.676,0.0506666667,18.876
07/16/2013 22:00,0.1102,16.683,0.1102,16.183,0.0633333333,15.683,0.0608,15.883,0.0633333333,16.083,0.057,16.283,0.0253333333,16.483,0.114,16.683,0.057,16.883,0.0126666667,17.083,0.0633333333,17.283,0.3166666667,17.483,0.0506666667,18.683
07/16/2013 23:00,0.1102,16.394,0.1102,15.894,0.0633333333,15.394,0.0608,15.594,0.0633333333,15.794,0.057,15.994,0.0253333333,16.194,0.114,16.394,0.057,16.594,0.0126666667,16.794,0.0633333333,16.994,0.3166666667,17.194,0.0506666667,18.394
07/17/2013 0:00,0.1102,16.104,0.1102,15.604,0.0633333333,15.104,0.0608,15.304,0.0633333333,15.504,0.057,15.704,0.0253333333,15.904,0.114,16.104,0.057,16.304,0.0126666667,16.504,0.0633333333,16.704,0.3166666667,16.904,0.0506666667,18.104
07/17/2013 1:00,0.1102,15.813,0.1102,15.313,0.0633333333,14.813,0.0608,15.013,0.0633333333,15.213,0.057,15.413,0.0253333333,15.613,0.114,15.813,0.057,16.013,0.0126666667,16.213,0.0633333333,16.413,0.3166666667,16.613,0.0506666667,17.813
07/17/2013 2:00,0.1102,15.619,0.1102,15.119,0.0633333333,14.619,0.0608,14.819,0.0633333333,15.019,0.057,15.219,0.0253333333,15.419,0.114,15.619,0.057,15.819,0.0126666667,16.019,0.0633333333,16.219,0.3166666667,16.419,0.0506666667,17.619
07/17/2013 3:00,0.1102,15.425,0.1102,14.925,0.0633333333,14.425,0.0608,14.625,0.0633333333,14.825,0.057,15.025,0.0253333333,15.225,0.114,15.425,0.057,15.625,0.0126666667,15.825,0.0633333333,16.025,0.3166666667,16.225,0.0506666667,17.425
07/17/2013 4:00,0.1102,15.231,0.1102,14.731,0.0633333333,14.231,0.0608,14.431,0.0633333333,14.631,0.057,14.831,0.0253333333,15.031,0.114,15.231,0.057,15.431,0.0126666667,15.631,0.0633333333,15.831,0.3166666667,16.031,0.0506666667,17.231
07/17/2013 5:00,0.1102,15.134,0.1102,14.634,0.0633333333,14.134,0.0608,14.334,0.0633333333,14.534,0.057,14.734,0.0253333333,14.934,0.114,15.134,0.057,15.334,0.0126666667,15.534,0.0633333333,15.734,0.3166666667,15.934,0.0506666667,17.134
07/17/2013 6:00,0.1102,15.036,0.1102,14.536,0.0633333333,14.036,0.0608,14.236,0.0633333333,14.436,0.057,14.636,0.0253333333,14.836,0.114,15.036,0.057,15.236,0.0126666667,15.436,0.0633333333,15.636,0.3166666667,15.836,0.0506666667,17.036
07/17/2013 7:00,0.1121333333,14.939,0.1121333333,14.439,0.0644444444,13.939,0.0618666667,14.139,0.0644444444,14.339,0.058,14.539,0.0257777778,14.739,0.116,14.939,0.058,15.139,0.0128888889,15.339,0.0644444444,15.539,0.3222222222,15.739,0.0515555556,16.939
07/17/2013 8:00,0.1121333333,15.036,0.1121333333,14.536,0.0644444444,14.036,0.0618666667,14.236,0.0644444444,14.436,0.058,14.636,0.0257777778,14.836,0.116,15.036,0.058,15.236,0.0128888889,15.436,0.0644444444,15.636,0.3222222222,15.836,0.0515555556,17.036
07/17/2013 9:00,0.1121333333,15.522,0.1121333333,15.022,0.0644444444,14.522,0.0618666667,14.722,0.0644444444,14.922,0.058,15.122,0.0257777778,15.322,0.116,15.522,0.058,15.722,0.0128888889,15.922,0.0644444444,16.122,0.3222222222,16.322,0.0515555556,17.522
07/17/2013 10:00,0.1121333333,16.007,0.1121333333,15.507,0.0644444444,15.007,0.0618666667,15.207,0.0644444444,15.407,0.058,15.607,0.0257777778,15.807,0.116,16.007,0.058,16.207,0.0128888889,16.407,0.0644444444,16.607,0.3222222222,16.807,0.0515555556,18.007
07/17/2013 11:00,0.1121333333,16.973,0.1121333333,16.473,0.0644444444,15.973,0.0618666667,16.173,0.0644444444,16.373,0.058,16.573,0.0257777778,16.773,0.116,16.973,0.058,17.173,0.0128888889,17.373,0.0644444444,17.573,0.3222222222,17.773,0.0515555556,18.973
07/17/2013 12:00,0.1121333333,19.464,0.1121333333,18.964,0.0644444444,18.464,0.0618666667,18.664,0.0644444444,18.864,0.058,19.064,0.0257777778,19.264,0.116,19.464,0.058,19.664,0.0128888889,19.864,0.0644444444,20.064,0.3222222222,20.264,0.0515555556,21.464
07/17/2013 13:00,0.1121333333,18.413,0.1121333333,17.913,0.0644444444,17.413,0.0618666667,17.613,0.0644444444,17.813,0.058,18.013,0.0257777778,18.213,0.116,18.413,0.058,18.613,0.0128888889,18.813,0.0644444444,19.013,0.3222222222,19.213,0.0515555556,20.413
07/17/2013 14:00,0.1121333333,18.509,0.1121333333,18.009,0.0644444444,17.509,0.0618666667,17.709,0.0644444444,17.909,0.058,18.109,0.0257777778,18.309,0.116,18.509,0.058,18.709,0.0128888889,18.909,0.0644444444,19.109,0.3222222222,19.309,0.0515555556,20.509
07/17/2013 15:00,0.1121333333,18.7,0.1121333333,18.2,0.0644444444,17.7,0.0618666667,17.9,0.0644444444,18.1,0.058,18.3,0.0257777778,18.5,0.116,18.7,0.058,18.9,0.0128888889,19.1,0.0644444444,19.3,0.3222222222,19.5,0.0515555556,20.7
07/17/2013 16:00,0.1102,18.891,0.1102,18.391,0.0633333333,17.891,0.0608,18.091,0.0633333333,18.291,0.057,18.491,0.0253333333,18.691,0.114,18.891,0.057,19.091,0.0126666667,19.291,0.0633333333,19.491,0.3166666667,19.691,0.0506666667,20.891
07/17/2013 17:00,0.1102,18.604,0.1102,18.104,0.0633333333,17.604,0.0608,17.804,0.0633333333,18.004,0.057,18.204,0.0253333333,18.404,0.114,18.604,0.057,18.804,0.0126666667,19.004,0.0633333333,19.204,0.3166666667,19.404,0.0506666667,20.604
07/17/2013 18:00,0.1102,18.317,0.1102,17.817,0.0633333333,17.317,0.0608,17.517,0.0633333333,17.717,0.057,17.917,0.0253333333,18.117,0.114,18.317,0.057,18.517,0.0126666667,18.717,0.0633333333,18.917,0.3166666667,19.117,0.0506666667,20.317
07/17/2013 19:00,0.1102,18.03,0.1102,17.53,0.0633333333,17.03,0.0608,17.23,0.0633333333,17.43,0.057,17.63,0.0253333333,17.83,0.114,18.03,0.057,18.23,0.0126666667,18.43,0.0633333333,18.63,0.3166666667,18.83,0.0506666667,20.03
07/17/2013 20:00,0.1102,17.934,0.1102,17.434,0.0633333333,16.934,0.0608,17.134,0.0633333333,17.334,0.057,17.534,0.0253333333,17.734,0.114,17.934,0.057,18.134,0.0126666667,18.334,0.0633333333,18.534,0.3166666667,18.734,0.0506666667,19.934
07/17/2013 21:00,0.1102,17.55,0.1102,17.05,0.0633333333,16.55,0.0608,16.75,0.0633333333,16.95,0.057,17.15,0.0253333333,17.35,0.114,17.55,0.057,17.75,0.0126666667,17.95,0.0633333333,18.15,0.3166666667,18.35,0.0506666667,19.55
07/17/2013 22:00,0.1102,17.358,0.1102,16.858,0.0633333333,16.358,0.0608,16.558,0.0633333333,16.758,0.057,16.958,0.0253333333,17.158,0.114,17.358,0.057,17.558,0.0126666667,17.758,0.0633333333,17.958,0.3166666667,18.158,0.0506666667,19.358
07/17/2013 23:00,0.1102,17.069,0.1102,16.569,0.0633333333,16.069,0.0608,16.269,0.0633333333,16.469,0.057,16.669,0.0253333333,16.869,0.114,17.069,0.057,17.269,0.0126666667,17.469,0.0633333333,17.669,0.3166666667,17.869,0.0506666667,19.069
07/18/2013 0:00,0.1082666667,16.78,0.1082666667,16.28,0.0622222222,15.78,0.0597333333,15.98,0.0622222222,16.18,0.056,16.38,0.0248888889,16.58,0.112,16.78,0.056,16.98,0.0124444444,17.18,0.0622222222,17.38,0.3111111111,17.58,0.0497777778,18.78
